Year,State,Value
2016,Massachusetts,16000
2016,Michigan,2400000
2016,Minnesota,8450000
2016,Mississippi,750000
2016,Missouri,3650000
2016,Montana,115000
2016,Nebraska,9850000
2016,Nevada,11000
2016,New Hampshire,15000
2016,New Jersey,80000
2016,New Mexico,120000
2016,New York,1100000
2016,North Carolina,1000000
2016,North Dakota,3450000
2016,Ohio,3550000
2016,Oklahoma,400000
2016,Oregon,80000
2016,Other States,0
2016,Pennsylvania,1400000
2016,Rhode Island,2000
2016,South Carolina,375000
2016,South Dakota,5600000
2016,Tennessee,880000
2016,Texas,2900000
2016,Utah,80000
2016,Vermont,90000
2016,Virginia,490000
2016,Washington,170000
2016,West Virginia,49000
2016,Wisconsin,4050000
2016,Wyoming,100000
2015,Alabama,260000
2015,Arizona,75000
2015,Arkansas,460000
2015,California,440000
2015,Colorado,1100000
2015,Connecticut,26000
2015,Delaware,170000
2015,Florida,80000
2015,Georgia,330000
2015,Idaho,280000
2015,Illinois,11700000
2015,Indiana,5650000
2015,Iowa,13500000
2015,Kansas,4150000
2015,Kentucky,1400000
2015,Louisiana,400000
2015,Maine,31000
2015,Maryland,440000
2015,Massachusetts,16000
2015,Michigan,2350000
2015,Minnesota,8100000
2015,Mississippi,510000
2015,Missouri,3250000
2015,Montana,105000
2015,Nebraska,9400000
2015,Nevada,2000
2015,New Hampshire,15000
2015,New Jersey,80000
2015,New Mexico,125000
2015,New York,1080000
2015,North Carolina,790000
2015,North Dakota,2750000
2015,Ohio,3550000
2015,Oklahoma,310000
2015,Oregon,65000
2015,Other States,0
2015,Pennsylvania,1340000
2015,Rhode Island,2000
2015,South Carolina,295000
2015,South Dakota,5400000
2015,Tennessee,780000
2015,Texas,2300000
2015,Utah,65000
2015,Vermont,92000
2015,Virginia,450000
2015,Washington,170000
2015,West Virginia,50000
2015,Wisconsin,4000000
2015,Wyoming,85000
2014,Alabama,300000
2014,Arizona,75000
2014,Arkansas,540000
2014,California,520000
2014,Colorado,1150000
2014,Connecticut,26000
2014,Delaware,175000
2014,Florida,75000
2014,Georgia,350000
2014,Idaho,320000
2014,Illinois,11900000
2014,Indiana,5900000
2014,Iowa,13700000
2014,Kansas,4050000
2014,Kentucky,1520000
2014,Louisiana,400000
2014,Maine,31000
2014,Maryland,500000
2014,Massachusetts,16000
2014,Michigan,2550000
2014,Minnesota,8200000
2014,Mississippi,510000
2014,Missouri,3500000
2014,Montana,130000
2014,Nebraska,9300000
2014,Nevada,4000
2014,New Hampshire,15000
2014,New Jersey,85000
2014,New Mexico,125000
2014,New York,1140000
2014,North Carolina,840000
2014,North Dakota,2800000
2014,Ohio,3700000
2014,Oklahoma,320000
2014,Oregon,80000
2014,Pennsylvania,1460000
2014,Rhode Island,2000
2014,South Carolina,295000
2014,South Dakota,5800000
2014,Tennessee,920000
2014,Texas,2250000
2014,Utah,75000
2014,Vermont,92000
2014,Virginia,500000
2014,Washington,215000
2014,West Virginia,51000
2014,Wisconsin,4000000
2014,Wyoming,90000
2013,Alabama,320000
2013,Arizona,85000
2013,Arkansas,880000
2013,California,600000
2013,Colorado,1220000
2013,Connecticut,27000
2013,Delaware,180000
2013,Florida,115000
2013,Georgia,510000
2013,Idaho,350000
2013,Illinois,12000000
2013,Indiana,6000000
2013,Iowa,13600000
2013,Kansas,4300000
2013,Kentucky,1530000
2013,Louisiana,680000
2013,Maine,31000
2013,Maryland,480000
2013,Massachusetts,16000
2013,Michigan,2600000
2013,Minnesota,8600000
2013,Mississippi,860000
2013,Missouri,3350000
2013,Montana,120000
2013,Nebraska,9950000
2013,Nevada,7000
2013,New Hampshire,14000
2013,New Jersey,90000
2013,New Mexico,120000
2013,New York,1200000
2013,North Carolina,930000
2013,North Dakota,3850000
2013,Ohio,3900000
2013,Oklahoma,370000
2013,Oregon,80000
2013,Pennsylvania,1480000
2013,Rhode Island,2000
2013,South Carolina,350000
2013,South Dakota,6200000
2013,Tennessee,890000
2013,Texas,2350000
2013,Utah,83000
2013,Vermont,92000
2013,Virginia,510000
2013,Washington,190000
2013,West Virginia,53000
2013,Wisconsin,4100000
2013,Wyoming,100000
2012,Alabama,310000
2012,Arizona,70000
2012,Arkansas,710000
2012,California,640000
2012,Colorado,1420000
2012,Connecticut,27000
2012,Delaware,185000
2012,Florida,75000
2012,Georgia,345000
2012,Idaho,360000
2012,Illinois,12800000
2012,Indiana,6250000
2012,Iowa,14200000
2012,Kansas,4700000
2012,Kentucky,1650000
2012,Louisiana,540000
2012,Maine,30000
2012,Maryland,495000
2012,Massachusetts,16000
2012,Michigan,2700000
2012,Minnesota,8750000
2012,Mississippi,820000
2012,Missouri,3600000
2012,Montana,105000
2012,Nebraska,10000000
2012,Nevada,8000
2012,New Hampshire,14000
2012,New Jersey,95000
2012,New Mexico,125000
2012,New York,1170000
2012,North Carolina,870000
2012,North Dakota,3640000
2012,Ohio,3900000
2012,Oklahoma,360000
2012,Oregon,85000
2012,Pennsylvania,1460000
2012,Rhode Island,2000
2012,South Carolina,330000
2012,South Dakota,6150000
2012,Tennessee,1040000
2012,Texas,1850000
2012,Utah,92000
2012,Vermont,91000
2012,Virginia,510000
2012,Washington,195000
2012,West Virginia,51000
2012,Wisconsin,4350000
2012,Wyoming,105000
2011,Alabama,270000
2011,Arizona,60000
2011,Arkansas,560000
2011,California,630000
2011,Colorado,1500000
2011,Connecticut,27000
2011,Delaware,190000
2011,Florida,70000
2011,Georgia,345000
2011,Idaho,350000
2011,Illinois,12600000
2011,Indiana,5900000
2011,Iowa,14100000
2011,Kansas,4900000
2011,Kentucky,1380000
2011,Louisiana,580000
2011,Maine,29000
2011,Maryland,500000
2011,Massachusetts,17000
2011,Michigan,2500000
2011,Minnesota,8100000
2011,Mississippi,810000
2011,Missouri,3300000
2011,Montana,77000
2011,Nebraska,9850000
2011,Nevada,8000
2011,New Hampshire,15000
2011,New Jersey,90000
2011,New Mexico,130000
2011,New York,1100000
2011,North Carolina,870000
2011,North Dakota,2230000
2011,Ohio,3400000
2011,Oklahoma,380000
2011,Oregon,83000
2011,Pennsylvania,1420000
2011,Rhode Island,2000
2011,South Carolina,360000
2011,South Dakota,5200000
2011,Tennessee,790000
2011,Texas,2050000
2011,Utah,85000
2011,Vermont,90000
2011,Virginia,490000
2011,Washington,195000
2011,West Virginia,48000
2011,Wisconsin,4150000
2011,Wyoming,105000
2010,Alabama,270000
2010,Arizona,45000
2010,Arkansas,390000
2010,California,610000
2010,Colorado,1330000
2010,Connecticut,26000
2010,Delaware,180000
2010,Florida,60000
2010,Georgia,295000
2010,Idaho,320000
2010,Illinois,12600000
2010,Indiana,5900000
2010,Iowa,13400000
2010,Kansas,4850000
2010,Kentucky,1340000
2010,Louisiana,510000
2010,Maine,28000
2010,Maryland,500000
2010,Massachusetts,17000
2010,Michigan,2400000
2010,Minnesota,7700000
2010,Mississippi,750000
2010,Missouri,3150000
2010,Montana,80000
2010,Nebraska,9150000
2010,Nevada,4000
2010,New Hampshire,15000
2010,New Jersey,80000
2010,New Mexico,140000
2010,New York,1050000
2010,North Carolina,910000
2010,North Dakota,2050000
2010,Ohio,3450000
2010,Oklahoma,370000
2010,Oregon,70000
2010,Pennsylvania,1350000
2010,Rhode Island,2000
2010,South Carolina,350000
2010,South Dakota,4550000
2010,Tennessee,710000
2010,Texas,2300000
2010,Utah,70000
2010,Vermont,92000
2010,Virginia,490000
2010,Washington,200000
2010,West Virginia,48000
2010,Wisconsin,3900000
2010,Wyoming,90000
2009,Alabama,280000
2009,Arizona,50000
2009,Arkansas,430000
2009,California,550000
2009,Colorado,1100000
2009,Connecticut,26000
2009,Delaware,170000
2009,Florida,70000
2009,Georgia,420000
2009,Idaho,300000
2009,Illinois,12000000
2009,Indiana,5600000
2009,Iowa,13600000
2009,Kansas,4100000
2009,Kentucky,1220000
2009,Louisiana,630000
2009,Maine,28000
2009,Maryland,470000
2009,Massachusetts,17000
2009,Michigan,2350000
2009,Minnesota,7600000
2009,Mississippi,730000
2009,Missouri,3000000
2009,Montana,72000
2009,Nebraska,9150000
2009,Nevada,4000
2009,New Hampshire,15000
2009,New Jersey,80000
2009,New Mexico,130000
2009,New York,1070000
2009,North Carolina,870000
2009,North Dakota,1950000
2009,Ohio,3350000
2009,Oklahoma,390000
2009,Oregon,60000
2009,Pennsylvania,1350000
2009,Rhode Island,2000
2009,South Carolina,335000
2009,South Dakota,5000000
2009,Tennessee,670000
2009,Texas,2350000
2009,Utah,65000
2009,Vermont,91000
2009,Virginia,480000
2009,Washington,170000
2009,West Virginia,47000
2009,Wisconsin,3850000
2009,Wyoming,90000
2008,Alabama,260000
2008,Arizona,50000
2008,Arkansas,440000
2008,California,670000
2008,Colorado,1250000
2008,Connecticut,27000
2008,Delaware,160000
2008,Florida,70000
2008,Georgia,370000
2008,Idaho,300000
2008,Illinois,12100000
2008,Indiana,5700000
2008,Iowa,13300000
2008,Kansas,3850000
2008,Kentucky,1210000
2008,Louisiana,520000
2008,Maine,29000
2008,Maryland,460000
2008,Massachusetts,19000
2008,Michigan,2400000
2008,Minnesota,7700000
2008,Mississippi,720000
2008,Missouri,2800000
2008,Montana,78000
2008,Nebraska,8800000
2008,Nevada,5000
2008,New Hampshire,15000
2008,New Jersey,85000
2008,New Mexico,140000
2008,New York,1090000
2008,North Carolina,900000
2008,North Dakota,2550000
2008,Ohio,3300000
2008,Oklahoma,370000
2008,Oregon,60000
2008,Pennsylvania,1350000
2008,Rhode Island,2000
2008,South Carolina,355000
2008,South Dakota,4750000
2008,Tennessee,690000
2008,Texas,2300000
2008,Utah,70000
2008,Vermont,94000
2008,Virginia,470000
2008,Washington,165000
2008,West Virginia,43000
2008,Wisconsin,3800000
2008,Wyoming,95000
2007,Alabama,340000
2007,Arizona,55000
2007,Arkansas,610000
2007,California,650000
2007,Colorado,1200000
2007,Connecticut,26000
2007,Delaware,195000
2007,Florida,70000
2007,Georgia,510000
2007,Idaho,320000
2007,Illinois,13200000
2007,Indiana,6500000
2007,Iowa,14200000
2007,Kansas,3900000
2007,Kentucky,1440000
2007,Louisiana,740000
2007,Maine,28000
2007,Maryland,540000
2007,Massachusetts,18000
2007,Michigan,2650000
2007,Minnesota,8400000
2007,Mississippi,930000
2007,Missouri,3450000
2007,Montana,84000
2007,Nebraska,9400000
2007,Nevada,5000
2007,New Hampshire,14000
2007,New Jersey,95000
2007,New Mexico,135000
2007,New York,1060000
2007,North Carolina,1090000
2007,North Dakota,2560000
2007,Ohio,3850000
2007,Oklahoma,320000
2007,Oregon,60000
2007,Pennsylvania,1430000
2007,Rhode Island,2000
2007,South Carolina,400000
2007,South Dakota,4950000
2007,Tennessee,860000
2007,Texas,2150000
2007,Utah,70000
2007,Vermont,92000
2007,Virginia,540000
2007,Washington,195000
2007,West Virginia,48000
2007,Wisconsin,4050000
2007,Wyoming,95000
2006,Alabama,200000
2006,Arizona,50000
2006,Arkansas,190000
2006,California,520000
2006,Colorado,1000000
2006,Connecticut,27000
2006,Delaware,170000
2006,Florida,60000
2006,Georgia,280000
2006,Idaho,270000
2006,Illinois,11300000
2006,Indiana,5500000
2006,Iowa,12600000
2006,Kansas,3350000
2006,Kentucky,1120000
2006,Louisiana,300000
2006,Maine,26000
2006,Maryland,490000
2006,Massachusetts,18000
2006,Michigan,2200000
2006,Minnesota,7300000
2006,Mississippi,340000
2006,Missouri,2700000
2006,Montana,65000
2006,Nebraska,8100000
2006,Nevada,4000
2006,New Hampshire,14000
2006,New Jersey,80000
2006,New Mexico,130000
2006,New York,950000
2006,North Carolina,790000
2006,North Dakota,1690000
2006,Ohio,3150000
2006,Oklahoma,270000
2006,Oregon,51000
2006,Pennsylvania,1350000
2006,Rhode Island,2000
2006,South Carolina,310000
2006,South Dakota,4500000
2006,Tennessee,550000
2006,Texas,1760000
2006,Utah,65000
2006,Vermont,85000
2006,Virginia,480000
2006,Washington,140000
2006,West Virginia,45000
2006,Wisconsin,3650000
2006,Wyoming,85000
2005,Alabama,220000
2005,Arizona,50000
2005,Arkansas,240000
2005,California,560000
2005,Colorado,1100000
2005,Connecticut,28000
2005,Delaware,160000
2005,Florida,65000
2005,Georgia,270000
2005,Idaho,235000
2005,Illinois,12100000
2005,Indiana,5900000
2005,Iowa,12800000
2005,Kansas,3650000
2005,Kentucky,1250000
2005,Louisiana,340000
2005,Maine,26000
2005,Maryland,470000
2005,Massachusetts,20000
2005,Michigan,2250000
2005,Minnesota,7300000
2005,Mississippi,380000
2005,Missouri,3100000
2005,Montana,65000
2005,Nebraska,8500000
2005,Nevada,5000
2005,New Hampshire,15000
2005,New Jersey,80000
2005,New Mexico,140000
2005,New York,990000
2005,North Carolina,750000
2005,North Dakota,1410000
2005,Ohio,3450000
2005,Oklahoma,290000
2005,Oregon,53000
2005,Pennsylvania,1350000
2005,Rhode Island,2000
2005,South Carolina,300000
2005,South Dakota,4450000
2005,Tennessee,650000
2005,Texas,2050000
2005,Utah,55000
2005,Vermont,95000
2005,Virginia,490000
2005,Washington,150000
2005,West Virginia,45000
2005,Wisconsin,3800000
2005,Wyoming,80000
2004,Alabama,220000
2004,Arizona,53000
2004,Arkansas,320000
2004,California,540000
2004,Colorado,1200000
2004,Connecticut,30000
2004,Delaware,160000
2004,Florida,70000
2004,Georgia,335000
2004,Idaho,230000
2004,Illinois,11750000
2004,Indiana,5700000
2004,Iowa,12700000
2004,Kansas,3100000
2004,Kentucky,1210000
2004,Louisiana,420000
2004,Maine,28000
2004,Maryland,490000
2004,Massachusetts,20000
2004,Michigan,2200000
2004,Minnesota,7500000
2004,Mississippi,460000
2004,Missouri,2950000
2004,Montana,70000
2004,Nebraska,8250000
2004,Nevada,4000
2004,New Hampshire,15000
2004,New Jersey,86000
2004,New Mexico,125000
2004,New York,980000
2004,North Carolina,820000
2004,North Dakota,1800000
2004,Ohio,3350000
2004,Oklahoma,250000
2004,Oregon,58000
2004,Pennsylvania,1400000
2004,Rhode Island,2000
2004,South Carolina,315000
2004,South Dakota,4650000
2004,Tennessee,680000
2004,Texas,1830000
2004,Utah,55000
2004,Vermont,95000
2004,Virginia,500000
2004,Washington,170000
2004,West Virginia,48000
2004,Wisconsin,3600000
2004,Wyoming,90000
2003,Alabama,220000
2003,Arizona,47000
2003,Arkansas,365000
2003,California,530000
2003,Colorado,1080000
2003,Connecticut,30000
2003,Delaware,170000
2003,Florida,75000
2003,Georgia,340000
2003,Idaho,190000
2003,Illinois,11200000
2003,Indiana,5600000
2003,Iowa,12300000
2003,Kansas,2900000
2003,Kentucky,1170000
2003,Louisiana,520000
2003,Maine,28000
2003,Maryland,480000
2003,Massachusetts,20000
2003,Michigan,2250000
2003,Minnesota,7200000
2003,Mississippi,550000
2003,Missouri,2900000
2003,Montana,68000
2003,Nebraska,8100000
2003,Nevada,4000
2003,New Hampshire,15000
2003,New Jersey,80000
2003,New Mexico,130000
2003,New York,1000000
2003,North Carolina,740000
2003,North Dakota,1450000
2003,Ohio,3300000
2003,Oklahoma,230000
2003,Oregon,51000
2003,Pennsylvania,1450000
2003,Rhode Island,2000
2003,South Carolina,240000
2003,South Dakota,4400000
2003,Tennessee,710000
2003,Texas,1830000
2003,Utah,55000
2003,Vermont,100000
2003,Virginia,470000
2003,Washington,130000
2003,West Virginia,48000
2003,Wisconsin,3750000
2003,Wyoming,85000
2002,Alabama,200000
2002,Arizona,60000
2002,Arkansas,265000
2002,California,545000
2002,Colorado,1200000
2002,Connecticut,32000
2002,Delaware,180000
2002,Florida,75000
2002,Georgia,340000
2002,Idaho,190000
2002,Illinois,11100000
2002,Indiana,5400000
2002,Iowa,12200000
2002,Kansas,3250000
2002,Kentucky,1160000
2002,Louisiana,580000
2002,Maine,29000
2002,Maryland,510000
2002,Massachusetts,22000
2002,Michigan,2250000
2002,Minnesota,7200000
2002,Mississippi,550000
2002,Missouri,2800000
2002,Montana,65000
2002,Nebraska,8400000
2002,Nevada,4000
2002,New Hampshire,15000
2002,New Jersey,90000
2002,New Mexico,140000
2002,New York,1020000
2002,North Carolina,780000
2002,North Dakota,1230000
2002,Ohio,3250000
2002,Oklahoma,240000
2002,Oregon,48000
2002,Pennsylvania,1400000
2002,Rhode Island,2000
2002,South Carolina,320000
2002,South Dakota,4450000
2002,Tennessee,690000
2002,Texas,2050000
2002,Utah,57000
2002,Vermont,95000
2002,Virginia,500000
2002,Washington,130000
2002,West Virginia,50000
2002,Wisconsin,3650000
2002,Wyoming,80000
2001,Alabama,180000
2001,Arizona,55000
2001,Arkansas,190000
2001,California,480000
2001,Colorado,1220000
2001,Connecticut,32000
2001,Delaware,170000
2001,Florida,65000
2001,Georgia,265000
2001,Idaho,175000
2001,Illinois,11000000
2001,Indiana,5800000
2001,Iowa,11700000
2001,Kansas,3450000
2001,Kentucky,1200000
2001,Louisiana,315000
2001,Maine,28000
2001,Maryland,490000
2001,Massachusetts,22000
2001,Michigan,2200000
2001,Minnesota,6800000
2001,Mississippi,400000
2001,Missouri,2700000
2001,Montana,65000
2001,Nebraska,8100000
2001,Nevada,3000
2001,New Hampshire,15000
2001,New Jersey,80000
2001,New Mexico,130000
2001,New York,1030000
2001,North Carolina,700000
2001,North Dakota,880000
2001,Ohio,3400000
2001,Oklahoma,250000
2001,Oregon,45000
2001,Pennsylvania,1450000
2001,Rhode Island,2000
2001,South Carolina,260000
2001,South Dakota,3800000
2001,Tennessee,680000
2001,Texas,1600000
2001,Utah,60000
2001,Vermont,90000
2001,Virginia,470000
2001,Washington,115000
2001,West Virginia,50000
2001,Wisconsin,3400000
2001,Wyoming,90000
2000,Alabama,230000
2000,Arizona,56000
2000,Arkansas,180000
2000,California,540000
2000,Colorado,1350000
2000,Connecticut,36000
2000,Delaware,165000
2000,Florida,85000
2000,Georgia,360000
2000,Idaho,195000
2000,Illinois,11200000
2000,Indiana,5700000
2000,Iowa,12300000
2000,Kansas,3450000
2000,Kentucky,1330000
2000,Louisiana,380000
2000,Maine,29000
2000,Maryland,480000
2000,Massachusetts,25000
2000,Michigan,2200000
2000,Minnesota,7200000
2000,Mississippi,390000
2000,Missouri,2850000
2000,Montana,60000
2000,Nebraska,8500000
2000,Nevada,4000
2000,New Hampshire,15000
2000,New Jersey,90000
2000,New Mexico,150000
2000,New York,980000
2000,North Carolina,730000
2000,North Dakota,1080000
2000,Ohio,3550000
2000,Oklahoma,270000
2000,Oregon,55000
2000,Pennsylvania,1550000
2000,Rhode Island,2000
2000,South Carolina,310000
2000,South Dakota,4300000
2000,Tennessee,650000
2000,Texas,2100000
2000,Utah,64000
2000,Vermont,90000
2000,Virginia,470000
2000,Washington,155000
2000,West Virginia,55000
2000,Wisconsin,3500000
2000,Wyoming,90000
