Year,State,Value
2004,TEXAS,5.85
2004,VIRGINIA,5.32
2004,WEST VIRGINIA,5.34
2004,WISCONSIN,5.7
2003,ALABAMA,7.25
2003,ARKANSAS,7.11
2003,DELAWARE,7.65
2003,FLORIDA,6.9
2003,GEORGIA,7.47
2003,ILLINOIS,7.51
2003,INDIANA,7.67
2003,IOWA,7.7
2003,KANSAS,7.68
2003,KENTUCKY,7.4
2003,LOUISIANA,6.8
2003,MARYLAND,7.65
2003,MICHIGAN,7.3
2003,MINNESOTA,7.26
2003,MISSISSIPPI,6.61
2003,MISSOURI,7.52
2003,NEBRASKA,7.02
2003,NEW JERSEY,7.35
2003,NEW YORK,7.8
2003,NORTH CAROLINA,7.29
2003,NORTH DAKOTA,6.62
2003,OHIO,7.2
2003,OKLAHOMA,7.4
2003,PENNSYLVANIA,7.33
2003,SOUTH CAROLINA,7.6
2003,SOUTH DAKOTA,6.96
2003,TENNESSEE,7.05
2003,TEXAS,7
2003,VIRGINIA,7.67
2003,WEST VIRGINIA,7.54
2003,WISCONSIN,7.11
2002,ALABAMA,5.55
2002,ARKANSAS,5.65
2002,DELAWARE,5.7
2002,FLORIDA,5.35
2002,GEORGIA,5.45
2002,ILLINOIS,5.66
2002,INDIANA,5.55
2002,IOWA,5.54
2002,KANSAS,5.49
2002,KENTUCKY,5.74
2002,LOUISIANA,5.52
2002,MARYLAND,5.7
2002,MICHIGAN,5.62
2002,MINNESOTA,5.42
2002,MISSISSIPPI,5.52
2002,MISSOURI,5.54
2002,NEBRASKA,5.43
2002,NEW JERSEY,5.4
2002,NEW YORK,5.85
2002,NORTH CAROLINA,5.63
2002,NORTH DAKOTA,5.32
2002,OHIO,5.59
2002,OKLAHOMA,5.5
2002,PENNSYLVANIA,5.9
2002,SOUTH CAROLINA,5.6
2002,SOUTH DAKOTA,5.33
2002,TENNESSEE,5.7
2002,TEXAS,5.1
2002,VIRGINIA,5.54
2002,WEST VIRGINIA,5.64
2002,WISCONSIN,5.35
2001,ALABAMA,4.6
2001,ARKANSAS,4.37
2001,DELAWARE,4.25
2001,FLORIDA,4.2
2001,GEORGIA,4.35
2001,ILLINOIS,4.55
2001,INDIANA,4.42
2001,IOWA,4.35
2001,KANSAS,4.16
2001,KENTUCKY,4.47
2001,LOUISIANA,4.39
2001,MARYLAND,4.2
2001,MICHIGAN,4.47
2001,MINNESOTA,4.32
2001,MISSISSIPPI,4.39
2001,MISSOURI,4.32
2001,NEBRASKA,4.19
2001,NEW JERSEY,4.15
2001,NEW YORK,4.55
2001,NORTH CAROLINA,4.29
2001,NORTH DAKOTA,4.05
2001,OHIO,4.46
2001,OKLAHOMA,4.3
2001,PENNSYLVANIA,4.26
2001,SOUTH CAROLINA,4.45
2001,SOUTH DAKOTA,4.13
2001,TENNESSEE,4.46
2001,TEXAS,4.6
2001,VIRGINIA,4.3
2001,WEST VIRGINIA,4.33
2001,WISCONSIN,4.31
2000,ALABAMA,4.75
2000,ARKANSAS,4.73
2000,DELAWARE,4.5
2000,FLORIDA,4.45
2000,GEORGIA,4.43
2000,ILLINOIS,4.62
2000,INDIANA,4.61
2000,IOWA,4.49
2000,KANSAS,4.5
2000,KENTUCKY,4.71
2000,LOUISIANA,4.86
2000,MARYLAND,4.5
2000,MICHIGAN,4.54
2000,MINNESOTA,4.38
2000,MISSISSIPPI,4.71
2000,MISSOURI,4.55
2000,NEBRASKA,4.44
2000,NEW JERSEY,4.35
2000,NEW YORK,4.55
2000,NORTH CAROLINA,4.51
2000,NORTH DAKOTA,4.23
2000,OHIO,4.63
2000,OKLAHOMA,4.25
2000,PENNSYLVANIA,4.37
2000,SOUTH CAROLINA,4.5
2000,SOUTH DAKOTA,4.27
2000,TENNESSEE,4.69
2000,TEXAS,4.4
2000,VIRGINIA,4.35
2000,WEST VIRGINIA,4.66
2000,WISCONSIN,4.45
