Year,State,Value
2016,MARYLAND,520000
2016,MICHIGAN,2070000
2016,MINNESOTA,7550000
2016,MISSISSIPPI,2040000
2016,MISSOURI,5600000
2016,NEBRASKA,5200000
2016,NEW JERSEY,100000
2016,NEW YORK,330000
2016,NORTH CAROLINA,1690000
2016,NORTH DAKOTA,6050000
2016,OHIO,4850000
2016,OKLAHOMA,485000
2016,OTHER STATES,0
2016,PENNSYLVANIA,600000
2016,SOUTH CAROLINA,420000
2016,SOUTH DAKOTA,5200000
2016,TENNESSEE,1660000
2016,TEXAS,165000
2016,VIRGINIA,610000
2016,WEST VIRGINIA,27000
2016,WISCONSIN,1960000
2015,ALABAMA,500000
2015,ARKANSAS,3200000
2015,DELAWARE,175000
2015,FLORIDA,33000
2015,GEORGIA,325000
2015,ILLINOIS,9800000
2015,INDIANA,5550000
2015,IOWA,9850000
2015,KANSAS,3900000
2015,KENTUCKY,1840000
2015,LOUISIANA,1430000
2015,MARYLAND,520000
2015,MICHIGAN,2030000
2015,MINNESOTA,7600000
2015,MISSISSIPPI,2300000
2015,MISSOURI,4550000
2015,NEBRASKA,5300000
2015,NEW JERSEY,105000
2015,NEW YORK,305000
2015,NORTH CAROLINA,1820000
2015,NORTH DAKOTA,5750000
2015,OHIO,4750000
2015,OKLAHOMA,395000
2015,OTHER STATES,0
2015,PENNSYLVANIA,590000
2015,SOUTH CAROLINA,475000
2015,SOUTH DAKOTA,5150000
2015,TENNESSEE,1750000
2015,TEXAS,130000
2015,VIRGINIA,630000
2015,WEST VIRGINIA,27000
2015,WISCONSIN,1880000
2014,ALABAMA,480000
2014,ARKANSAS,3230000
2014,DELAWARE,185000
2014,FLORIDA,39000
2014,GEORGIA,300000
2014,ILLINOIS,9800000
2014,INDIANA,5450000
2014,IOWA,9850000
2014,KANSAS,4000000
2014,KENTUCKY,1760000
2014,LOUISIANA,1410000
2014,MARYLAND,510000
2014,MICHIGAN,2050000
2014,MINNESOTA,7350000
2014,MISSISSIPPI,2210000
2014,MISSOURI,5650000
2014,NEBRASKA,5400000
2014,NEW JERSEY,105000
2014,NEW YORK,330000
2014,NORTH CAROLINA,1750000
2014,NORTH DAKOTA,5900000
2014,OHIO,4700000
2014,OKLAHOMA,375000
2014,PENNSYLVANIA,590000
2014,SOUTH CAROLINA,450000
2014,SOUTH DAKOTA,5150000
2014,TENNESSEE,1640000
2014,TEXAS,155000
2014,VIRGINIA,650000
2014,WEST VIRGINIA,27000
2014,WISCONSIN,1800000
2013,ALABAMA,440000
2013,ARKANSAS,3270000
2013,DELAWARE,165000
2013,FLORIDA,32000
2013,GEORGIA,235000
2013,ILLINOIS,9500000
2013,INDIANA,5200000
2013,IOWA,9300000
2013,KANSAS,3600000
2013,KENTUCKY,1670000
2013,LOUISIANA,1130000
2013,MARYLAND,485000
2013,MICHIGAN,1930000
2013,MINNESOTA,6700000
2013,MISSISSIPPI,2010000
2013,MISSOURI,5650000
2013,NEBRASKA,4800000
2013,NEW JERSEY,90000
2013,NEW YORK,280000
2013,NORTH CAROLINA,1480000
2013,NORTH DAKOTA,4650000
2013,OHIO,4500000
2013,OKLAHOMA,345000
2013,PENNSYLVANIA,540000
2013,SOUTH CAROLINA,320000
2013,SOUTH DAKOTA,4600000
2013,TENNESSEE,1580000
2013,TEXAS,105000
2013,VIRGINIA,610000
2013,WEST VIRGINIA,23000
2013,WISCONSIN,1580000
2012,ALABAMA,340000
2012,ARKANSAS,3200000
2012,DELAWARE,170000
2012,FLORIDA,21000
2012,GEORGIA,220000
2012,ILLINOIS,9050000
2012,INDIANA,5150000
2012,IOWA,9350000
2012,KANSAS,4000000
2012,KENTUCKY,1480000
2012,LOUISIANA,1130000
2012,MARYLAND,480000
2012,MICHIGAN,2000000
2012,MINNESOTA,7050000
2012,MISSISSIPPI,1970000
2012,MISSOURI,5400000
2012,NEBRASKA,5050000
2012,NEW JERSEY,96000
2012,NEW YORK,315000
2012,NORTH CAROLINA,1590000
2012,NORTH DAKOTA,4750000
2012,OHIO,4600000
2012,OKLAHOMA,420000
2012,PENNSYLVANIA,530000
2012,SOUTH CAROLINA,380000
2012,SOUTH DAKOTA,4750000
2012,TENNESSEE,1260000
2012,TEXAS,125000
2012,VIRGINIA,590000
2012,WEST VIRGINIA,21000
2012,WISCONSIN,1710000
2011,ALABAMA,300000
2011,ARKANSAS,3330000
2011,DELAWARE,170000
2011,FLORIDA,18000
2011,GEORGIA,155000
2011,ILLINOIS,8950000
2011,INDIANA,5300000
2011,IOWA,9350000
2011,KANSAS,4000000
2011,KENTUCKY,1490000
2011,LOUISIANA,1020000
2011,MARYLAND,470000
2011,MICHIGAN,1950000
2011,MINNESOTA,7100000
2011,MISSISSIPPI,1830000
2011,MISSOURI,5350000
2011,NEBRASKA,4900000
2011,NEW JERSEY,88000
2011,NEW YORK,280000
2011,NORTH CAROLINA,1380000
2011,NORTH DAKOTA,4000000
2011,OHIO,4550000
2011,OKLAHOMA,440000
2011,PENNSYLVANIA,500000
2011,SOUTH CAROLINA,370000
2011,SOUTH DAKOTA,4100000
2011,TENNESSEE,1290000
2011,TEXAS,165000
2011,VIRGINIA,560000
2011,WEST VIRGINIA,20000
2011,WISCONSIN,1620000
2010,ALABAMA,350000
2010,ARKANSAS,3190000
2010,DELAWARE,175000
2010,FLORIDA,25000
2010,GEORGIA,270000
2010,ILLINOIS,9100000
2010,INDIANA,5350000
2010,IOWA,9800000
2010,KANSAS,4300000
2010,KENTUCKY,1400000
2010,LOUISIANA,1030000
2010,MARYLAND,470000
2010,MICHIGAN,2050000
2010,MINNESOTA,7400000
2010,MISSISSIPPI,2000000
2010,MISSOURI,5150000
2010,NEBRASKA,5150000
2010,NEW JERSEY,94000
2010,NEW YORK,280000
2010,NORTH CAROLINA,1580000
2010,NORTH DAKOTA,4100000
2010,OHIO,4600000
2010,OKLAHOMA,500000
2010,PENNSYLVANIA,500000
2010,SOUTH CAROLINA,465000
2010,SOUTH DAKOTA,4200000
2010,TENNESSEE,1450000
2010,TEXAS,205000
2010,VIRGINIA,560000
2010,WEST VIRGINIA,20000
2010,WISCONSIN,1640000
2009,ALABAMA,440000
2009,ARKANSAS,3420000
2009,DELAWARE,185000
2009,FLORIDA,37000
2009,GEORGIA,470000
2009,ILLINOIS,9400000
2009,INDIANA,5450000
2009,IOWA,9600000
2009,KANSAS,3700000
2009,KENTUCKY,1430000
2009,LOUISIANA,1020000
2009,MARYLAND,485000
2009,MICHIGAN,2000000
2009,MINNESOTA,7200000
2009,MISSISSIPPI,2160000
2009,MISSOURI,5350000
2009,NEBRASKA,4800000
2009,NEW JERSEY,89000
2009,NEW YORK,255000
2009,NORTH CAROLINA,1800000
2009,NORTH DAKOTA,3900000
2009,OHIO,4550000
2009,OKLAHOMA,405000
2009,PENNSYLVANIA,450000
2009,SOUTH CAROLINA,590000
2009,SOUTH DAKOTA,4250000
2009,TENNESSEE,1570000
2009,TEXAS,215000
2009,VIRGINIA,580000
2009,WEST VIRGINIA,20000
2009,WISCONSIN,1630000
2008,ALABAMA,360000
2008,ARKANSAS,3300000
2008,DELAWARE,195000
2008,FLORIDA,32000
2008,GEORGIA,430000
2008,ILLINOIS,9200000
2008,INDIANA,5450000
2008,IOWA,9750000
2008,KANSAS,3300000
2008,KENTUCKY,1390000
2008,LOUISIANA,1050000
2008,MARYLAND,495000
2008,MICHIGAN,1900000
2008,MINNESOTA,7050000
2008,MISSISSIPPI,2000000
2008,MISSOURI,5200000
2008,NEBRASKA,4900000
2008,NEW JERSEY,92000
2008,NEW YORK,230000
2008,NORTH CAROLINA,1690000
2008,NORTH DAKOTA,3800000
2008,OHIO,4500000
2008,OKLAHOMA,400000
2008,PENNSYLVANIA,435000
2008,SOUTH CAROLINA,540000
2008,SOUTH DAKOTA,4100000
2008,TENNESSEE,1490000
2008,TEXAS,230000
2008,VIRGINIA,580000
2008,WEST VIRGINIA,19000
2008,WISCONSIN,1610000
2007,ALABAMA,190000
2007,ARKANSAS,2850000
2007,DELAWARE,160000
2007,FLORIDA,14000
2007,GEORGIA,295000
2007,ILLINOIS,8300000
2007,INDIANA,4800000
2007,IOWA,8650000
2007,KANSAS,2650000
2007,KENTUCKY,1120000
2007,LOUISIANA,615000
2007,MARYLAND,405000
2007,MICHIGAN,1800000
2007,MINNESOTA,6350000
2007,MISSISSIPPI,1460000
2007,MISSOURI,4700000
2007,NEBRASKA,3870000
2007,NEW JERSEY,82000
2007,NEW YORK,205000
2007,NORTH CAROLINA,1440000
2007,NORTH DAKOTA,3100000
2007,OHIO,4250000
2007,OKLAHOMA,190000
2007,PENNSYLVANIA,435000
2007,SOUTH CAROLINA,460000
2007,SOUTH DAKOTA,3250000
2007,TENNESSEE,1080000
2007,TEXAS,95000
2007,VIRGINIA,510000
2007,WEST VIRGINIA,15000
2007,WISCONSIN,1400000
2006,ALABAMA,160000
2006,ARKANSAS,3110000
2006,DELAWARE,180000
2006,FLORIDA,7000
2006,GEORGIA,155000
2006,ILLINOIS,10100000
2006,INDIANA,5700000
2006,IOWA,10150000
2006,KANSAS,3150000
2006,KENTUCKY,1380000
2006,LOUISIANA,870000
2006,MARYLAND,470000
2006,MICHIGAN,2000000
2006,MINNESOTA,7350000
2006,MISSISSIPPI,1670000
2006,MISSOURI,5150000
2006,NEBRASKA,5050000
2006,NEW JERSEY,88000
2006,NEW YORK,200000
2006,NORTH CAROLINA,1370000
2006,NORTH DAKOTA,3900000
2006,OHIO,4650000
2006,OKLAHOMA,310000
2006,PENNSYLVANIA,430000
2006,SOUTH CAROLINA,400000
2006,SOUTH DAKOTA,3950000
2006,TENNESSEE,1160000
2006,TEXAS,225000
2006,VIRGINIA,520000
2006,WEST VIRGINIA,17000
2006,WISCONSIN,1650000
2005,ALABAMA,150000
2005,ARKANSAS,3030000
2005,DELAWARE,185000
2005,FLORIDA,9000
2005,GEORGIA,180000
2005,ILLINOIS,9500000
2005,INDIANA,5400000
2005,IOWA,10050000
2005,KANSAS,2900000
2005,KENTUCKY,1250000
2005,LOUISIANA,880000
2005,MARYLAND,480000
2005,MICHIGAN,2000000
2005,MINNESOTA,6900000
2005,MISSISSIPPI,1610000
2005,MISSOURI,4950000
2005,NEBRASKA,4700000
2005,NEW JERSEY,95000
2005,NEW YORK,190000
2005,NORTH CAROLINA,1490000
2005,NORTH DAKOTA,2950000
2005,OHIO,4500000
2005,OKLAHOMA,325000
2005,PENNSYLVANIA,430000
2005,SOUTH CAROLINA,430000
2005,SOUTH DAKOTA,3900000
2005,TENNESSEE,1130000
2005,TEXAS,260000
2005,VIRGINIA,530000
2005,WEST VIRGINIA,18000
2005,WISCONSIN,1610000
2004,ALABAMA,210000
2004,ARKANSAS,3200000
2004,DELAWARE,210000
2004,FLORIDA,19000
2004,GEORGIA,280000
2004,ILLINOIS,9950000
2004,INDIANA,5550000
2004,IOWA,10200000
2004,KANSAS,2800000
2004,KENTUCKY,1310000
2004,LOUISIANA,1100000
2004,MARYLAND,500000
2004,MICHIGAN,2000000
2004,MINNESOTA,7300000
2004,MISSISSIPPI,1670000
2004,MISSOURI,5000000
2004,NEBRASKA,4800000
2004,NEW JERSEY,105000
2004,NEW YORK,175000
2004,NORTH CAROLINA,1530000
2004,NORTH DAKOTA,3750000
2004,OHIO,4450000
2004,OKLAHOMA,320000
2004,PENNSYLVANIA,430000
2004,SOUTH CAROLINA,540000
2004,SOUTH DAKOTA,4150000
2004,TENNESSEE,1210000
2004,TEXAS,290000
2004,VIRGINIA,540000
2004,WEST VIRGINIA,19000
2004,WISCONSIN,1600000
2003,ALABAMA,170000
2003,ARKANSAS,2920000
2003,DELAWARE,180000
2003,FLORIDA,13000
2003,GEORGIA,190000
2003,ILLINOIS,10300000
2003,INDIANA,5450000
2003,IOWA,10600000
2003,KANSAS,2600000
2003,KENTUCKY,1250000
2003,LOUISIANA,760000
2003,MARYLAND,435000
2003,MICHIGAN,2000000
2003,MINNESOTA,7500000
2003,MISSISSIPPI,1440000
2003,MISSOURI,5000000
2003,NEBRASKA,4550000
2003,NEW JERSEY,90000
2003,NEW YORK,140000
2003,NORTH CAROLINA,1450000
2003,NORTH DAKOTA,3150000
2003,OHIO,4300000
2003,OKLAHOMA,270000
2003,PENNSYLVANIA,380000
2003,SOUTH CAROLINA,430000
2003,SOUTH DAKOTA,4250000
2003,TENNESSEE,1150000
2003,TEXAS,200000
2003,VIRGINIA,500000
2003,WEST VIRGINIA,16000
2003,WISCONSIN,1720000
2002,ALABAMA,170000
2002,ARKANSAS,2950000
2002,DELAWARE,190000
2002,FLORIDA,10000
2002,GEORGIA,160000
2002,ILLINOIS,10600000
2002,INDIANA,5800000
2002,IOWA,10450000
2002,KANSAS,2750000
2002,KENTUCKY,1310000
2002,LOUISIANA,800000
2002,MARYLAND,490000
2002,MICHIGAN,2050000
2002,MINNESOTA,7200000
2002,MISSISSIPPI,1440000
2002,MISSOURI,5050000
2002,NEBRASKA,4700000
2002,NEW JERSEY,100000
2002,NEW YORK,145000
2002,NORTH CAROLINA,1370000
2002,NORTH DAKOTA,2670000
2002,OHIO,4750000
2002,OKLAHOMA,280000
2002,PENNSYLVANIA,405000
2002,SOUTH CAROLINA,435000
2002,SOUTH DAKOTA,4250000
2002,TENNESSEE,1160000
2002,TEXAS,230000
2002,VIRGINIA,490000
2002,WEST VIRGINIA,18000
2002,WISCONSIN,1540000
2001,ALABAMA,140000
2001,ARKANSAS,2900000
2001,DELAWARE,205000
2001,FLORIDA,10000
2001,GEORGIA,165000
2001,ILLINOIS,10700000
2001,INDIANA,5600000
2001,IOWA,11000000
2001,KANSAS,2850000
2001,KENTUCKY,1240000
2001,LOUISIANA,640000
2001,MARYLAND,520000
2001,MICHIGAN,2150000
2001,MINNESOTA,7300000
2001,MISSISSIPPI,1160000
2001,MISSOURI,4950000
2001,NEBRASKA,4950000
2001,NEW JERSEY,103000
2001,NEW YORK,160000
2001,NORTH CAROLINA,1380000
2001,NORTH DAKOTA,2150000
2001,OHIO,4600000
2001,OKLAHOMA,415000
2001,PENNSYLVANIA,400000
2001,SOUTH CAROLINA,440000
2001,SOUTH DAKOTA,4500000
2001,TENNESSEE,1070000
2001,TEXAS,260000
2001,VIRGINIA,500000
2001,WEST VIRGINIA,17000
2001,WISCONSIN,1600000
2000,ALABAMA,190000
2000,ARKANSAS,3350000
2000,DELAWARE,215000
2000,FLORIDA,20000
2000,GEORGIA,170000
2000,ILLINOIS,10500000
2000,INDIANA,5500000
2000,IOWA,10700000
2000,KANSAS,2950000
2000,KENTUCKY,1180000
2000,LOUISIANA,930000
2000,MARYLAND,520000
2000,MICHIGAN,2050000
2000,MINNESOTA,7300000
2000,MISSISSIPPI,1700000
2000,MISSOURI,5150000
2000,NEBRASKA,4650000
2000,NEW JERSEY,100000
2000,NEW YORK,135000
2000,NORTH CAROLINA,1400000
2000,NORTH DAKOTA,1900000
2000,OHIO,4450000
2000,OKLAHOMA,440000
2000,PENNSYLVANIA,390000
2000,SOUTH CAROLINA,450000
2000,SOUTH DAKOTA,4400000
2000,TENNESSEE,1180000
2000,TEXAS,290000
2000,VIRGINIA,490000
2000,WEST VIRGINIA,16000
2000,WISCONSIN,1550000
