Year,State,Value
2020,INDIANA,338070000
2020,IOWA,505980000
2020,KANSAS,194750000
2020,KENTUCKY,101200000
2020,LOUISIANA,54060000
2020,MARYLAND,21855000
2020,MICHIGAN,105120000
2020,MINNESOTA,369000000
2020,MISSISSIPPI,111240000
2020,MISSOURI,296310000
2020,NEBRASKA,299280000
2020,NEW JERSEY,4278000
2020,NEW YORK,15912000
2020,NORTH CAROLINA,59660000
2020,NORTH DAKOTA,193800000
2020,OHIO,270600000
2020,OKLAHOMA,16200000
2020,PENNSYLVANIA,28980000
2020,SOUTH CAROLINA,10325000
2020,SOUTH DAKOTA,226320000
2020,TENNESSEE,81000000
2020,TEXAS,3740000
2020,VIRGINIA,23520000
2020,WISCONSIN,103480000
2019,ALABAMA,9360000
2019,ARKANSAS,127890000
2019,DELAWARE,7191000
2019,GEORGIA,2494000
2019,ILLINOIS,532440000
2019,INDIANA,273360000
2019,IOWA,501600000
2019,KANSAS,186335000
2019,KENTUCKY,77280000
2019,LOUISIANA,41280000
2019,MARYLAND,20900000
2019,MICHIGAN,69660000
2019,MINNESOTA,297880000
2019,MISSISSIPPI,81500000
2019,MISSOURI,230460000
2019,NEBRASKA,283140000
2019,NEW JERSEY,3404000
2019,NEW YORK,10800000
2019,NORTH CAROLINA,52850000
2019,NORTH DAKOTA,170100000
2019,OHIO,209230000
2019,OKLAHOMA,12760000
2019,PENNSYLVANIA,29890000
2019,SOUTH CAROLINA,8190000
2019,SOUTH DAKOTA,146200000
2019,TENNESSEE,64390000
2019,TEXAS,2016000
2019,VIRGINIA,19040000
2019,WISCONSIN,79430000
2018,ALABAMA,13400000
2018,ARKANSAS,162105000
2018,DELAWARE,6972000
2018,FLORIDA,444000
2018,GEORGIA,5135000
2018,ILLINOIS,666750000
2018,INDIANA,342700000
2018,IOWA,550480000
2018,KANSAS,201670000
2018,KENTUCKY,98430000
2018,LOUISIANA,61285000
2018,MARYLAND,24463000
2018,MICHIGAN,109725000
2018,MINNESOTA,374850000
2018,MISSISSIPPI,118260000
2018,MISSOURI,257210000
2018,NEBRASKA,324220000
2018,NEW JERSEY,4227000
2018,NEW YORK,16900000
2018,NORTH CAROLINA,51810000
2018,NORTH DAKOTA,239400000
2018,OHIO,281120000
2018,OKLAHOMA,16800000
2018,OTHER STATES,0
2018,PENNSYLVANIA,28035000
2018,SOUTH CAROLINA,9570000
2018,SOUTH DAKOTA,251100000
2018,TENNESSEE,75985000
2018,TEXAS,4253000
2018,VIRGINIA,24780000
2018,WEST VIRGINIA,1431000
2018,WISCONSIN,104640000
2017,ALABAMA,15870000
2017,ARKANSAS,178500000
2017,DELAWARE,8058000
2017,FLORIDA,476000
2017,GEORGIA,6300000
2017,ILLINOIS,611900000
2017,INDIANA,320760000
2017,IOWA,566580000
2017,KANSAS,191625000
2017,KENTUCKY,102820000
2017,LOUISIANA,67500000
2017,MARYLAND,25245000
2017,MICHIGAN,96475000
2017,MINNESOTA,384275000
2017,MISSISSIPPI,115010000
2017,MISSOURI,292545000
2017,NEBRASKA,326025000
2017,NEW JERSEY,4455000
2017,NEW YORK,11925000
2017,NORTH CAROLINA,67600000
2017,NORTH DAKOTA,243225000
2017,OHIO,251955000
2017,OKLAHOMA,18560000
2017,OTHER STATES,0
2017,PENNSYLVANIA,29040000
2017,SOUTH CAROLINA,14820000
2017,SOUTH DAKOTA,241230000
2017,TENNESSEE,83000000
2017,TEXAS,6845000
2017,VIRGINIA,25960000
2017,WEST VIRGINIA,1404000
2017,WISCONSIN,101650000
2016,ALABAMA,13120000
2016,ARKANSAS,145230000
2016,DELAWARE,6765000
2016,FLORIDA,1044000
2016,GEORGIA,7200000
2016,ILLINOIS,592950000
2016,INDIANA,323725000
2016,IOWA,566400000
2016,KANSAS,192480000
2016,KENTUCKY,89000000
2016,LOUISIANA,57715000
2016,MARYLAND,21373000
2016,MICHIGAN,104030000
2016,MINNESOTA,389480000
2016,MISSISSIPPI,96960000
2016,MISSOURI,271460000
2016,NEBRASKA,314150000
2016,NEW JERSEY,3528000
2016,NEW YORK,13120000
2016,NORTH CAROLINA,58100000
2016,NORTH DAKOTA,248585000
2016,OHIO,263780000
2016,OKLAHOMA,13630000
2016,OTHER STATES,0
2016,PENNSYLVANIA,26180000
2016,SOUTH CAROLINA,12555000
2016,SOUTH DAKOTA,255915000
2016,TENNESSEE,73350000
2016,TEXAS,4495000
2016,VIRGINIA,21600000
2016,WEST VIRGINIA,1326000
2016,WISCONSIN,107250000
2015,ALABAMA,20090000
2015,ARKANSAS,155330000
2015,DELAWARE,6920000
2015,FLORIDA,1102000
2015,GEORGIA,13330000
2015,ILLINOIS,544320000
2015,INDIANA,275000000
2015,IOWA,553700000
2015,KANSAS,148610000
2015,KENTUCKY,88690000
2015,LOUISIANA,56990000
2015,MARYLAND,20600000
2015,MICHIGAN,98980000
2015,MINNESOTA,377500000
2015,MISSISSIPPI,104420000
2015,MISSOURI,181035000
2015,NEBRASKA,305660000
2015,NEW JERSEY,3296000
2015,NEW YORK,12943000
2015,NORTH CAROLINA,55360000
2015,NORTH DAKOTA,185900000
2015,OHIO,237000000
2015,OKLAHOMA,11625000
2015,OTHER STATES,0
2015,PENNSYLVANIA,25740000
2015,SOUTH CAROLINA,9805000
2015,SOUTH DAKOTA,235520000
2015,TENNESSEE,79120000
2015,TEXAS,2990000
2015,VIRGINIA,21390000
2015,WEST VIRGINIA,1248000
2015,WISCONSIN,92565000
2014,ALABAMA,18800000
2014,ARKANSAS,158400000
2014,DELAWARE,8693000
2014,FLORIDA,1591000
2014,GEORGIA,11600000
2014,ILLINOIS,547120000
2014,INDIANA,301920000
2014,IOWA,498270000
2014,KANSAS,140580000
2014,KENTUCKY,83125000
2014,LOUISIANA,78818000
2014,MARYLAND,23230000
2014,MICHIGAN,86700000
2014,MINNESOTA,301705000
2014,MISSISSIPPI,113880000
2014,MISSOURI,259935000
2014,NEBRASKA,287820000
2014,NEW JERSEY,4532000
2014,NEW YORK,14552000
2014,NORTH CAROLINA,69200000
2014,NORTH DAKOTA,202515000
2014,OHIO,246225000
2014,OKLAHOMA,10220000
2014,PENNSYLVANIA,28665000
2014,SOUTH CAROLINA,15400000
2014,SOUTH DAKOTA,229950000
2014,TENNESSEE,74060000
2014,TEXAS,5198000
2014,VIRGINIA,25280000
2014,WEST VIRGINIA,1326000
2014,WISCONSIN,78760000
2013,ALABAMA,18705000
2013,ARKANSAS,140940000
2013,DELAWARE,6602000
2013,FLORIDA,1230000
2013,GEORGIA,9315000
2013,ILLINOIS,474000000
2013,INDIANA,267285000
2013,IOWA,420875000
2013,KANSAS,130980000
2013,KENTUCKY,83000000
2013,LOUISIANA,54320000
2013,MARYLAND,18960000
2013,MICHIGAN,85440000
2013,MINNESOTA,278040000
2013,MISSISSIPPI,91540000
2013,MISSOURI,201960000
2013,NEBRASKA,255195000
2013,NEW JERSEY,3476000
2013,NEW YORK,13344000
2013,NORTH CAROLINA,48575000
2013,NORTH DAKOTA,141215000
2013,OHIO,222255000
2013,OKLAHOMA,10218000
2013,PENNSYLVANIA,26215000
2013,SOUTH CAROLINA,8835000
2013,SOUTH DAKOTA,185490000
2013,TENNESSEE,72075000
2013,TEXAS,2346000
2013,VIRGINIA,23100000
2013,WEST VIRGINIA,1023000
2013,WISCONSIN,60450000
2012,ALABAMA,15075000
2012,ARKANSAS,137025000
2012,DELAWARE,7140000
2012,FLORIDA,780000
2012,GEORGIA,8063000
2012,ILLINOIS,383990000
2012,INDIANA,225280000
2012,IOWA,418950000
2012,KANSAS,87860000
2012,KENTUCKY,58800000
2012,LOUISIANA,51848000
2012,MARYLAND,22325000
2012,MICHIGAN,85570000
2012,MINNESOTA,304500000
2012,MISSISSIPPI,87750000
2012,MISSOURI,158100000
2012,NEBRASKA,207085000
2012,NEW JERSEY,3666000
2012,NEW YORK,14352000
2012,NORTH CAROLINA,62410000
2012,NORTH DAKOTA,163185000
2012,OHIO,206550000
2012,OKLAHOMA,3900000
2012,PENNSYLVANIA,24960000
2012,SOUTH CAROLINA,12580000
2012,SOUTH DAKOTA,143960000
2012,TENNESSEE,46740000
2012,TEXAS,2860000
2012,VIRGINIA,24360000
2012,WEST VIRGINIA,980000
2012,WISCONSIN,71400000
2011,ALABAMA,9735000
2011,ARKANSAS,126280000
2011,DELAWARE,6636000
2011,FLORIDA,432000
2011,GEORGIA,2970000
2011,ILLINOIS,423225000
2011,INDIANA,240695000
2011,IOWA,475345000
2011,KANSAS,103400000
2011,KENTUCKY,57720000
2011,LOUISIANA,35280000
2011,MARYLAND,18135000
2011,MICHIGAN,86330000
2011,MINNESOTA,274560000
2011,MISSISSIPPI,70200000
2011,MISSOURI,190165000
2011,NEBRASKA,261360000
2011,NEW JERSEY,3268000
2011,NEW YORK,11911000
2011,NORTH CAROLINA,41480000
2011,NORTH DAKOTA,114840000
2011,OHIO,217920000
2011,OKLAHOMA,3445000
2011,PENNSYLVANIA,21560000
2011,SOUTH CAROLINA,9180000
2011,SOUTH DAKOTA,150590000
2011,TENNESSEE,40320000
2011,TEXAS,1710000
2011,VIRGINIA,22000000
2011,WEST VIRGINIA,817000
2011,WISCONSIN,75670000
2010,ALABAMA,8970000
2010,ARKANSAS,110250000
2010,DELAWARE,5536000
2010,FLORIDA,690000
2010,GEORGIA,6630000
2010,ILLINOIS,466075000
2010,INDIANA,258505000
2010,IOWA,496230000
2010,KANSAS,140250000
2010,KENTUCKY,47260000
2010,LOUISIANA,41820000
2010,MARYLAND,15810000
2010,MICHIGAN,88740000
2010,MINNESOTA,328950000
2010,MISSISSIPPI,76230000
2010,MISSOURI,210405000
2010,NEBRASKA,267750000
2010,NEW JERSEY,2208000
2010,NEW YORK,13392000
2010,NORTH CAROLINA,40300000
2010,NORTH DAKOTA,138380000
2010,OHIO,220320000
2010,OKLAHOMA,11875000
2010,PENNSYLVANIA,20790000
2010,SOUTH CAROLINA,10465000
2010,SOUTH DAKOTA,157320000
2010,TENNESSEE,43710000
2010,TEXAS,5550000
2010,VIRGINIA,14040000
2010,WEST VIRGINIA,540000
2010,WISCONSIN,82315000
2009,ALABAMA,17200000
2009,ARKANSAS,122625000
2009,DELAWARE,7686000
2009,FLORIDA,1292000
2009,GEORGIA,15840000
2009,ILLINOIS,430100000
2009,INDIANA,266560000
2009,IOWA,486030000
2009,KANSAS,162425000
2009,KENTUCKY,68160000
2009,LOUISIANA,36660000
2009,MARYLAND,19950000
2009,MICHIGAN,79600000
2009,MINNESOTA,284800000
2009,MISSISSIPPI,77140000
2009,MISSOURI,230550000
2009,NEBRASKA,259420000
2009,NEW JERSEY,3654000
2009,NEW YORK,10922000
2009,NORTH CAROLINA,59500000
2009,NORTH DAKOTA,116100000
2009,OHIO,221970000
2009,OKLAHOMA,12090000
2009,PENNSYLVANIA,20470000
2009,SOUTH CAROLINA,13843000
2009,SOUTH DAKOTA,175980000
2009,TENNESSEE,68850000
2009,TEXAS,4845000
2009,VIRGINIA,21090000
2009,WEST VIRGINIA,779000
2009,WISCONSIN,64800000
2008,ALABAMA,12250000
2008,ARKANSAS,123500000
2008,DELAWARE,5308000
2008,FLORIDA,1102000
2008,GEORGIA,12865000
2008,ILLINOIS,428640000
2008,INDIANA,244350000
2008,IOWA,449655000
2008,KANSAS,120250000
2008,KENTUCKY,47610000
2008,LOUISIANA,31350000
2008,MARYLAND,14550000
2008,MICHIGAN,69930000
2008,MINNESOTA,264860000
2008,MISSISSIPPI,78400000
2008,MISSOURI,191140000
2008,NEBRASKA,225990000
2008,NEW JERSEY,2700000
2008,NEW YORK,10396000
2008,NORTH CAROLINA,55110000
2008,NORTH DAKOTA,105280000
2008,OHIO,161280000
2008,OKLAHOMA,9000000
2008,PENNSYLVANIA,17200000
2008,SOUTH CAROLINA,16960000
2008,SOUTH DAKOTA,138040000
2008,TENNESSEE,49640000
2008,TEXAS,5023000
2008,VIRGINIA,18240000
2008,WEST VIRGINIA,738000
2008,WISCONSIN,55650000
2007,ALABAMA,3885000
2007,ARKANSAS,101520000
2007,DELAWARE,4030000
2007,FLORIDA,288000
2007,GEORGIA,8550000
2007,ILLINOIS,360180000
2007,INDIANA,220340000
2007,IOWA,448760000
2007,KANSAS,86130000
2007,KENTUCKY,30250000
2007,LOUISIANA,25800000
2007,MARYLAND,10725000
2007,MICHIGAN,71600000
2007,MINNESOTA,267325000
2007,MISSISSIPPI,58320000
2007,MISSOURI,175125000
2007,NEBRASKA,196350000
2007,NEW JERSEY,2480000
2007,NEW YORK,7917000
2007,NORTH CAROLINA,30360000
2007,NORTH DAKOTA,108630000
2007,OHIO,199280000
2007,OKLAHOMA,4680000
2007,PENNSYLVANIA,17630000
2007,SOUTH CAROLINA,8140000
2007,SOUTH DAKOTA,136080000
2007,TENNESSEE,19190000
2007,TEXAS,3450000
2007,VIRGINIA,13750000
2007,WEST VIRGINIA,462000
2007,WISCONSIN,55890000
2006,ALABAMA,3000000
2006,ARKANSAS,107450000
2006,DELAWARE,5576000
2006,FLORIDA,135000
2006,GEORGIA,3500000
2006,ILLINOIS,482400000
2006,INDIANA,284000000
2006,IOWA,510050000
2006,KANSAS,98560000
2006,KENTUCKY,60280000
2006,LOUISIANA,30240000
2006,MARYLAND,15810000
2006,MICHIGAN,91540000
2006,MINNESOTA,322625000
2006,MISSISSIPPI,42900000
2006,MISSOURI,194180000
2006,NEBRASKA,250500000
2006,NEW JERSEY,3010000
2006,NEW YORK,9108000
2006,NORTH CAROLINA,43520000
2006,NORTH DAKOTA,121905000
2006,OHIO,217140000
2006,OKLAHOMA,3655000
2006,PENNSYLVANIA,17000000
2006,SOUTH CAROLINA,11310000
2006,SOUTH DAKOTA,130900000
2006,TENNESSEE,44070000
2006,TEXAS,3720000
2006,VIRGINIA,15810000
2006,WEST VIRGINIA,672000
2006,WISCONSIN,72160000
2005,ALABAMA,4785000
2005,ARKANSAS,102000000
2005,DELAWARE,4732000
2005,FLORIDA,256000
2005,GEORGIA,4550000
2005,ILLINOIS,439425000
2005,INDIANA,263620000
2005,IOWA,525000000
2005,KANSAS,105450000
2005,KENTUCKY,53320000
2005,LOUISIANA,28900000
2005,MARYLAND,15980000
2005,MICHIGAN,76615000
2005,MINNESOTA,309400000
2005,MISSISSIPPI,58035000
2005,MISSOURI,181670000
2005,NEBRASKA,235330000
2005,NEW JERSEY,2548000
2005,NEW YORK,7896000
2005,NORTH CAROLINA,39420000
2005,NORTH DAKOTA,105850000
2005,OHIO,201600000
2005,OKLAHOMA,7930000
2005,PENNSYLVANIA,17220000
2005,SOUTH CAROLINA,8610000
2005,SOUTH DAKOTA,134750000
2005,TENNESSEE,41800000
2005,TEXAS,5980000
2005,VIRGINIA,15555000
2005,WEST VIRGINIA,595000
2005,WISCONSIN,69520000
2004,ALABAMA,6650000
2004,ARKANSAS,122850000
2004,DELAWARE,8840000
2004,FLORIDA,578000
2004,GEORGIA,8370000
2004,ILLINOIS,495000000
2004,INDIANA,284280000
2004,IOWA,497350000
2004,KANSAS,111110000
2004,KENTUCKY,57200000
2004,LOUISIANA,32670000
2004,MARYLAND,21285000
2004,MICHIGAN,75240000
2004,MINNESOTA,232650000
2004,MISSISSIPPI,61500000
2004,MISSOURI,223200000
2004,NEBRASKA,218500000
2004,NEW JERSEY,4326000
2004,NEW YORK,6708000
2004,NORTH CAROLINA,51000000
2004,NORTH DAKOTA,82110000
2004,OHIO,207740000
2004,OKLAHOMA,8700000
2004,PENNSYLVANIA,19550000
2004,SOUTH CAROLINA,14310000
2004,SOUTH DAKOTA,140080000
2004,TENNESSEE,48380000
2004,TEXAS,8640000
2004,VIRGINIA,20670000
2004,WEST VIRGINIA,828000
2004,WISCONSIN,53475000
2003,ALABAMA,5760000
2003,ARKANSAS,111265000
2003,DELAWARE,6408000
2003,FLORIDA,360000
2003,GEORGIA,6120000
2003,ILLINOIS,379620000
2003,INDIANA,204060000
2003,IOWA,342875000
2003,KANSAS,57040000
2003,KENTUCKY,53940000
2003,LOUISIANA,25160000
2003,MARYLAND,15910000
2003,MICHIGAN,54725000
2003,MINNESOTA,238400000
2003,MISSISSIPPI,55770000
2003,MISSOURI,146025000
2003,NEBRASKA,182250000
2003,NEW JERSEY,2992000
2003,NEW YORK,4830000
2003,NORTH CAROLINA,42000000
2003,NORTH DAKOTA,88450000
2003,OHIO,164780000
2003,OKLAHOMA,6370000
2003,PENNSYLVANIA,15375000
2003,SOUTH CAROLINA,11760000
2003,SOUTH DAKOTA,115500000
2003,TENNESSEE,47040000
2003,TEXAS,5365000
2003,VIRGINIA,16320000
2003,WEST VIRGINIA,615000
2003,WISCONSIN,46760000
2002,ALABAMA,3720000
2002,ARKANSAS,96480000
2002,DELAWARE,4625000
2002,FLORIDA,297000
2002,GEORGIA,3220000
2002,ILLINOIS,453650000
2002,INDIANA,239455000
2002,IOWA,499200000
2002,KANSAS,58420000
2002,KENTUCKY,42570000
2002,LOUISIANA,21120000
2002,MARYLAND,10810000
2002,MICHIGAN,78540000
2002,MINNESOTA,308850000
2002,MISSISSIPPI,43840000
2002,MISSOURI,170000000
2002,NEBRASKA,176330000
2002,NEW JERSEY,2328000
2002,NEW YORK,4608000
2002,NORTH CAROLINA,30960000
2002,NORTH DAKOTA,86790000
2002,OHIO,151040000
2002,OKLAHOMA,6760000
2002,PENNSYLVANIA,10140000
2002,SOUTH CAROLINA,7055000
2002,SOUTH DAKOTA,126790000
2002,TENNESSEE,34720000
2002,TEXAS,5740000
2002,VIRGINIA,10580000
2002,WEST VIRGINIA,629000
2002,WISCONSIN,66880000
2001,ALABAMA,4725000
2001,ARKANSAS,91200000
2001,DELAWARE,7839000
2001,FLORIDA,261000
2001,GEORGIA,4030000
2001,ILLINOIS,477900000
2001,INDIANA,273910000
2001,IOWA,480480000
2001,KANSAS,87360000
2001,KENTUCKY,48800000
2001,LOUISIANA,20130000
2001,MARYLAND,20085000
2001,MICHIGAN,63900000
2001,MINNESOTA,266400000
2001,MISSISSIPPI,36960000
2001,MISSOURI,186200000
2001,NEBRASKA,222950000
2001,NEW JERSEY,3131000
2001,NEW YORK,5214000
2001,NORTH CAROLINA,43200000
2001,NORTH DAKOTA,70685000
2001,OHIO,187780000
2001,OKLAHOMA,4845000
2001,PENNSYLVANIA,13825000
2001,SOUTH CAROLINA,8820000
2001,SOUTH DAKOTA,143040000
2001,TENNESSEE,35360000
2001,TEXAS,5850000
2001,VIRGINIA,17040000
2001,WEST VIRGINIA,672000
2001,WISCONSIN,58090000
2000,ALABAMA,2880000
2000,ARKANSAS,80325000
2000,DELAWARE,9159000
2000,FLORIDA,285000
2000,GEORGIA,3360000
2000,ILLINOIS,459800000
2000,INDIANA,252080000
2000,IOWA,464580000
2000,KANSAS,50000000
2000,KENTUCKY,45240000
2000,LOUISIANA,20400000
2000,MARYLAND,22145000
2000,MICHIGAN,73080000
2000,MINNESOTA,293150000
2000,MISSISSIPPI,34760000
2000,MISSOURI,175000000
2000,NEBRASKA,173850000
2000,NEW JERSEY,3920000
2000,NEW YORK,4356000
2000,NORTH CAROLINA,44200000
2000,NORTH DAKOTA,59200000
2000,OHIO,186480000
2000,OKLAHOMA,4350000
2000,PENNSYLVANIA,16555000
2000,SOUTH CAROLINA,10750000
2000,SOUTH DAKOTA,152950000
2000,TENNESSEE,28750000
2000,TEXAS,7020000
2000,VIRGINIA,18480000
2000,WEST VIRGINIA,705000
2000,WISCONSIN,60000000
