Year,State,Value
2007,Kentucky,305525000
2007,Louisiana,217494000
2007,Maryland,120120000
2007,Michigan,693804000
2007,Minnesota,2726715000
2007,Mississippi,487555000
2007,Missouri,1768763000
2007,Nebraska,1947792000
2007,New Jersey,25048000
2007,New York,88670000
2007,North Carolina,306636000
2007,North Dakota,1046107000
2007,Ohio,1978850000
2007,Oklahoma,46800000
2007,Pennsylvania,188641000
2007,South Carolina,88726000
2007,South Dakota,1306368000
2007,Tennessee,197657000
2007,Texas,35880000
2007,Virginia,156750000
2007,West Virginia,5221000
2007,Wisconsin,549399000
2006,Alabama,20550000
2006,Arkansas,688755000
2006,Delaware,36802000
2006,Florida,844000
2006,Georgia,23975000
2006,Illinois,3222432000
2006,Indiana,1854520000
2006,Iowa,3356129000
2006,Kansas,627827000
2006,Kentucky,402670000
2006,Louisiana,179626000
2006,Maryland,101184000
2006,Michigan,573956000
2006,Minnesota,2019633000
2006,Mississippi,267267000
2006,Missouri,1256345000
2006,Nebraska,1515525000
2006,New Jersey,18813000
2006,New York,56379000
2006,North Carolina,276352000
2006,North Dakota,728992000
2006,Ohio,1402724000
2006,Oklahoma,23209000
2006,Pennsylvania,106250000
2006,South Carolina,76908000
2006,South Dakota,789327000
2006,Tennessee,277641000
2006,Texas,20088000
2006,Virginia,103397000
2006,West Virginia,4301000
2006,Wisconsin,435846000
2005,Alabama,28471000
2005,Arkansas,603840000
2005,Delaware,26736000
2005,Florida,1382000
2005,Georgia,25025000
2005,Illinois,2531088000
2005,Indiana,1523724000
2005,Iowa,2908500000
2005,Kansas,574703000
2005,Kentucky,312455000
2005,Louisiana,172533000
2005,Maryland,88369000
2005,Michigan,439004000
2005,Minnesota,1710982000
2005,Mississippi,343567000
2005,Missouri,1030069000
2005,Nebraska,1306082000
2005,New Jersey,14396000
2005,New York,41059000
2005,North Carolina,222329000
2005,North Dakota,568415000
2005,Ohio,1157184000
2005,Oklahoma,43219000
2005,Pennsylvania,96432000
2005,South Carolina,47786000
2005,South Dakota,726303000
2005,Tennessee,239514000
2005,Texas,32591000
2005,Virginia,86019000
2005,West Virginia,3267000
2005,Wisconsin,392093000
2004,Alabama,41563000
2004,Arkansas,722358000
2004,Delaware,47736000
2004,Florida,3237000
2004,Georgia,47709000
2004,Illinois,2890800000
2004,Indiana,1609025000
2004,Iowa,2864736000
2004,Kansas,598883000
2004,Kentucky,335764000
2004,Louisiana,205494000
2004,Maryland,113875000
2004,Michigan,430373000
2004,Minnesota,1372635000
2004,Mississippi,381300000
2004,Missouri,1254384000
2004,Nebraska,1210490000
2004,New Jersey,23577000
2004,New York,36223000
2004,North Carolina,283560000
2004,North Dakota,472133000
2004,Ohio,1192428000
2004,Oklahoma,49590000
2004,Pennsylvania,106157000
2004,South Carolina,80136000
2004,South Dakota,781646000
2004,Tennessee,269960000
2004,Texas,50544000
2004,Virginia,109964000
2004,West Virginia,4422000
2004,Wisconsin,304808000
2003,Alabama,41760000
2003,Arkansas,791094000
2003,Delaware,49021000
2003,Florida,2484000
2003,Georgia,45716000
2003,Illinois,2850946000
2003,Indiana,1565140000
2003,Iowa,2640138000
2003,Kansas,438067000
2003,Kentucky,399156000
2003,Louisiana,171088000
2003,Maryland,121712000
2003,Michigan,399493000
2003,Minnesota,1730784000
2003,Mississippi,368640000
2003,Missouri,1098108000
2003,Nebraska,1279395000
2003,New Jersey,21991000
2003,New York,37674000
2003,North Carolina,306180000
2003,North Dakota,585539000
2003,Ohio,1186416000
2003,Oklahoma,47138000
2003,Pennsylvania,112699000
2003,South Carolina,89376000
2003,South Dakota,803880000
2003,Tennessee,331632000
2003,Texas,37555000
2003,Virginia,125174000
2003,West Virginia,4637000
2003,Wisconsin,332464000
2002,Alabama,20646000
2002,Arkansas,545112000
2002,Delaware,26363000
2002,Florida,1589000
2002,Georgia,17549000
2002,Illinois,2567659000
2002,Indiana,1328975000
2002,Iowa,2765568000
2002,Kansas,320726000
2002,Kentucky,244352000
2002,Louisiana,116582000
2002,Maryland,61617000
2002,Michigan,441395000
2002,Minnesota,1673967000
2002,Mississippi,241997000
2002,Missouri,941800000
2002,Nebraska,957472000
2002,New Jersey,12571000
2002,New York,26957000
2002,North Carolina,174305000
2002,North Dakota,461723000
2002,Ohio,844314000
2002,Oklahoma,37180000
2002,Pennsylvania,59826000
2002,South Carolina,39508000
2002,South Dakota,675791000
2002,Tennessee,197904000
2002,Texas,29274000
2002,Virginia,58613000
2002,West Virginia,3548000
2002,Wisconsin,357808000
2001,Alabama,21735000
2001,Arkansas,398544000
2001,Delaware,33316000
2001,Florida,1096000
2001,Georgia,17531000
2001,Illinois,2174445000
2001,Indiana,1210682000
2001,Iowa,2090088000
2001,Kansas,363418000
2001,Kentucky,218136000
2001,Louisiana,88371000
2001,Maryland,84357000
2001,Michigan,285633000
2001,Minnesota,1150848000
2001,Mississippi,162254000
2001,Missouri,804384000
2001,Nebraska,934161000
2001,New Jersey,12994000
2001,New York,23724000
2001,North Carolina,185328000
2001,North Dakota,286274000
2001,Ohio,837499000
2001,Oklahoma,20834000
2001,Pennsylvania,58895000
2001,South Carolina,39249000
2001,South Dakota,590755000
2001,Tennessee,157706000
2001,Texas,26910000
2001,Virginia,73272000
2001,West Virginia,2910000
2001,Wisconsin,250368000
2000,Alabama,13680000
2000,Arkansas,379937000
2000,Delaware,41216000
2000,Florida,1268000
2000,Georgia,14885000
2000,Illinois,2124276000
2000,Indiana,1162089000
2000,Iowa,2085964000
2000,Kansas,225000000
2000,Kentucky,213080000
2000,Louisiana,99144000
2000,Maryland,99653000
2000,Michigan,331783000
2000,Minnesota,1283997000
2000,Mississippi,163720000
2000,Missouri,796250000
2000,Nebraska,771894000
2000,New Jersey,17052000
2000,New York,19820000
2000,North Carolina,199342000
2000,North Dakota,250416000
2000,Ohio,863402000
2000,Oklahoma,18488000
2000,Pennsylvania,72345000
2000,South Carolina,48375000
2000,South Dakota,653097000
2000,Tennessee,134838000
2000,Texas,30888000
2000,Virginia,80388000
2000,West Virginia,3285000
2000,Wisconsin,267000000
