Year,State,Value
2015,Tennessee,1750000
2015,Texas,130000
2015,Virginia,630000
2015,West Virginia,27000
2015,Wisconsin,1880000
2014,Alabama,480000
2014,Arkansas,3230000
2014,Delaware,185000
2014,Florida,39000
2014,Georgia,300000
2014,Illinois,9800000
2014,Indiana,5450000
2014,Iowa,9850000
2014,Kansas,4000000
2014,Kentucky,1760000
2014,Louisiana,1410000
2014,Maryland,510000
2014,Michigan,2050000
2014,Minnesota,7350000
2014,Mississippi,2210000
2014,Missouri,5650000
2014,Nebraska,5400000
2014,New Jersey,105000
2014,New York,330000
2014,North Carolina,1750000
2014,North Dakota,5900000
2014,Ohio,4700000
2014,Oklahoma,375000
2014,Pennsylvania,590000
2014,South Carolina,450000
2014,South Dakota,5150000
2014,Tennessee,1640000
2014,Texas,155000
2014,Virginia,650000
2014,West Virginia,27000
2014,Wisconsin,1800000
2013,Alabama,440000
2013,Arkansas,3270000
2013,Delaware,165000
2013,Florida,32000
2013,Georgia,235000
2013,Illinois,9500000
2013,Indiana,5200000
2013,Iowa,9300000
2013,Kansas,3600000
2013,Kentucky,1670000
2013,Louisiana,1130000
2013,Maryland,485000
2013,Michigan,1930000
2013,Minnesota,6700000
2013,Mississippi,2010000
2013,Missouri,5650000
2013,Nebraska,4800000
2013,New Jersey,90000
2013,New York,280000
2013,North Carolina,1480000
2013,North Dakota,4650000
2013,Ohio,4500000
2013,Oklahoma,345000
2013,Pennsylvania,540000
2013,South Carolina,320000
2013,South Dakota,4600000
2013,Tennessee,1580000
2013,Texas,105000
2013,Virginia,610000
2013,West Virginia,23000
2013,Wisconsin,1580000
2012,Alabama,340000
2012,Arkansas,3200000
2012,Delaware,170000
2012,Florida,21000
2012,Georgia,220000
2012,Illinois,9050000
2012,Indiana,5150000
2012,Iowa,9350000
2012,Kansas,4000000
2012,Kentucky,1480000
2012,Louisiana,1130000
2012,Maryland,480000
2012,Michigan,2000000
2012,Minnesota,7050000
2012,Mississippi,1970000
2012,Missouri,5400000
2012,Nebraska,5050000
2012,New Jersey,96000
2012,New York,315000
2012,North Carolina,1590000
2012,North Dakota,4750000
2012,Ohio,4600000
2012,Oklahoma,420000
2012,Pennsylvania,530000
2012,South Carolina,380000
2012,South Dakota,4750000
2012,Tennessee,1260000
2012,Texas,125000
2012,Virginia,590000
2012,West Virginia,21000
2012,Wisconsin,1710000
2011,Alabama,300000
2011,Arkansas,3330000
2011,Delaware,170000
2011,Florida,18000
2011,Georgia,155000
2011,Illinois,8950000
2011,Indiana,5300000
2011,Iowa,9350000
2011,Kansas,4000000
2011,Kentucky,1490000
2011,Louisiana,1020000
2011,Maryland,470000
2011,Michigan,1950000
2011,Minnesota,7100000
2011,Mississippi,1830000
2011,Missouri,5350000
2011,Nebraska,4900000
2011,New Jersey,88000
2011,New York,280000
2011,North Carolina,1380000
2011,North Dakota,4000000
2011,Ohio,4550000
2011,Oklahoma,440000
2011,Pennsylvania,500000
2011,South Carolina,370000
2011,South Dakota,4100000
2011,Tennessee,1290000
2011,Texas,165000
2011,Virginia,560000
2011,West Virginia,20000
2011,Wisconsin,1620000
2010,Alabama,350000
2010,Arkansas,3190000
2010,Delaware,175000
2010,Florida,25000
2010,Georgia,270000
2010,Illinois,9100000
2010,Indiana,5350000
2010,Iowa,9800000
2010,Kansas,4300000
2010,Kentucky,1400000
2010,Louisiana,1030000
2010,Maryland,470000
2010,Michigan,2050000
2010,Minnesota,7400000
2010,Mississippi,2000000
2010,Missouri,5150000
2010,Nebraska,5150000
2010,New Jersey,94000
2010,New York,280000
2010,North Carolina,1580000
2010,North Dakota,4100000
2010,Ohio,4600000
2010,Oklahoma,500000
2010,Pennsylvania,500000
2010,South Carolina,465000
2010,South Dakota,4200000
2010,Tennessee,1450000
2010,Texas,205000
2010,Virginia,560000
2010,West Virginia,20000
2010,Wisconsin,1640000
2009,Alabama,440000
2009,Arkansas,3420000
2009,Delaware,185000
2009,Florida,37000
2009,Georgia,470000
2009,Illinois,9400000
2009,Indiana,5450000
2009,Iowa,9600000
2009,Kansas,3700000
2009,Kentucky,1430000
2009,Louisiana,1020000
2009,Maryland,485000
2009,Michigan,2000000
2009,Minnesota,7200000
2009,Mississippi,2160000
2009,Missouri,5350000
2009,Nebraska,4800000
2009,New Jersey,89000
2009,New York,255000
2009,North Carolina,1800000
2009,North Dakota,3900000
2009,Ohio,4550000
2009,Oklahoma,405000
2009,Pennsylvania,450000
2009,South Carolina,590000
2009,South Dakota,4250000
2009,Tennessee,1570000
2009,Texas,215000
2009,Virginia,580000
2009,West Virginia,20000
2009,Wisconsin,1630000
2008,Alabama,360000
2008,Arkansas,3300000
2008,Delaware,195000
2008,Florida,32000
2008,Georgia,430000
2008,Illinois,9200000
2008,Indiana,5450000
2008,Iowa,9750000
2008,Kansas,3300000
2008,Kentucky,1390000
2008,Louisiana,1050000
2008,Maryland,495000
2008,Michigan,1900000
2008,Minnesota,7050000
2008,Mississippi,2000000
2008,Missouri,5200000
2008,Nebraska,4900000
2008,New Jersey,92000
2008,New York,230000
2008,North Carolina,1690000
2008,North Dakota,3800000
2008,Ohio,4500000
2008,Oklahoma,400000
2008,Pennsylvania,435000
2008,South Carolina,540000
2008,South Dakota,4100000
2008,Tennessee,1490000
2008,Texas,230000
2008,Virginia,580000
2008,West Virginia,19000
2008,Wisconsin,1610000
2007,Alabama,190000
2007,Arkansas,2850000
2007,Delaware,160000
2007,Florida,14000
2007,Georgia,295000
2007,Illinois,8300000
2007,Indiana,4800000
2007,Iowa,8650000
2007,Kansas,2650000
2007,Kentucky,1120000
2007,Louisiana,615000
2007,Maryland,405000
2007,Michigan,1800000
2007,Minnesota,6350000
2007,Mississippi,1460000
2007,Missouri,4700000
2007,Nebraska,3870000
2007,New Jersey,82000
2007,New York,205000
2007,North Carolina,1440000
2007,North Dakota,3100000
2007,Ohio,4250000
2007,Oklahoma,190000
2007,Pennsylvania,435000
2007,South Carolina,460000
2007,South Dakota,3250000
2007,Tennessee,1080000
2007,Texas,95000
2007,Virginia,510000
2007,West Virginia,15000
2007,Wisconsin,1400000
2006,Alabama,160000
2006,Arkansas,3110000
2006,Delaware,180000
2006,Florida,7000
2006,Georgia,155000
2006,Illinois,10100000
2006,Indiana,5700000
2006,Iowa,10150000
2006,Kansas,3150000
2006,Kentucky,1380000
2006,Louisiana,870000
2006,Maryland,470000
2006,Michigan,2000000
2006,Minnesota,7350000
2006,Mississippi,1670000
2006,Missouri,5150000
2006,Nebraska,5050000
2006,New Jersey,88000
2006,New York,200000
2006,North Carolina,1370000
2006,North Dakota,3900000
2006,Ohio,4650000
2006,Oklahoma,310000
2006,Pennsylvania,430000
2006,South Carolina,400000
2006,South Dakota,3950000
2006,Tennessee,1160000
2006,Texas,225000
2006,Virginia,520000
2006,West Virginia,17000
2006,Wisconsin,1650000
2005,Alabama,150000
2005,Arkansas,3030000
2005,Delaware,185000
2005,Florida,9000
2005,Georgia,180000
2005,Illinois,9500000
2005,Indiana,5400000
2005,Iowa,10050000
2005,Kansas,2900000
2005,Kentucky,1250000
2005,Louisiana,880000
2005,Maryland,480000
2005,Michigan,2000000
2005,Minnesota,6900000
2005,Mississippi,1610000
2005,Missouri,4950000
2005,Nebraska,4700000
2005,New Jersey,95000
2005,New York,190000
2005,North Carolina,1490000
2005,North Dakota,2950000
2005,Ohio,4500000
2005,Oklahoma,325000
2005,Pennsylvania,430000
2005,South Carolina,430000
2005,South Dakota,3900000
2005,Tennessee,1130000
2005,Texas,260000
2005,Virginia,530000
2005,West Virginia,18000
2005,Wisconsin,1610000
2004,Alabama,210000
2004,Arkansas,3200000
2004,Delaware,210000
2004,Florida,19000
2004,Georgia,280000
2004,Illinois,9950000
2004,Indiana,5550000
2004,Iowa,10200000
2004,Kansas,2800000
2004,Kentucky,1310000
2004,Louisiana,1100000
2004,Maryland,500000
2004,Michigan,2000000
2004,Minnesota,7300000
2004,Mississippi,1670000
2004,Missouri,5000000
2004,Nebraska,4800000
2004,New Jersey,105000
2004,New York,175000
2004,North Carolina,1530000
2004,North Dakota,3750000
2004,Ohio,4450000
2004,Oklahoma,320000
2004,Pennsylvania,430000
2004,South Carolina,540000
2004,South Dakota,4150000
2004,Tennessee,1210000
2004,Texas,290000
2004,Virginia,540000
2004,West Virginia,19000
2004,Wisconsin,1600000
2003,Alabama,170000
2003,Arkansas,2920000
2003,Delaware,180000
2003,Florida,13000
2003,Georgia,190000
2003,Illinois,10300000
2003,Indiana,5450000
2003,Iowa,10600000
2003,Kansas,2600000
2003,Kentucky,1250000
2003,Louisiana,760000
2003,Maryland,435000
2003,Michigan,2000000
2003,Minnesota,7500000
2003,Mississippi,1440000
2003,Missouri,5000000
2003,Nebraska,4550000
2003,New Jersey,90000
2003,New York,140000
2003,North Carolina,1450000
2003,North Dakota,3150000
2003,Ohio,4300000
2003,Oklahoma,270000
2003,Pennsylvania,380000
2003,South Carolina,430000
2003,South Dakota,4250000
2003,Tennessee,1150000
2003,Texas,200000
2003,Virginia,500000
2003,West Virginia,16000
2003,Wisconsin,1720000
2002,Alabama,170000
2002,Arkansas,2950000
2002,Delaware,190000
2002,Florida,10000
2002,Georgia,160000
2002,Illinois,10600000
2002,Indiana,5800000
2002,Iowa,10450000
2002,Kansas,2750000
2002,Kentucky,1310000
2002,Louisiana,800000
2002,Maryland,490000
2002,Michigan,2050000
2002,Minnesota,7200000
2002,Mississippi,1440000
2002,Missouri,5050000
2002,Nebraska,4700000
2002,New Jersey,100000
2002,New York,145000
2002,North Carolina,1370000
2002,North Dakota,2670000
2002,Ohio,4750000
2002,Oklahoma,280000
2002,Pennsylvania,405000
2002,South Carolina,435000
2002,South Dakota,4250000
2002,Tennessee,1160000
2002,Texas,230000
2002,Virginia,490000
2002,West Virginia,18000
2002,Wisconsin,1540000
2001,Alabama,140000
2001,Arkansas,2900000
2001,Delaware,205000
2001,Florida,10000
2001,Georgia,165000
2001,Illinois,10700000
2001,Indiana,5600000
2001,Iowa,11000000
2001,Kansas,2850000
2001,Kentucky,1240000
2001,Louisiana,640000
2001,Maryland,520000
2001,Michigan,2150000
2001,Minnesota,7300000
2001,Mississippi,1160000
2001,Missouri,4950000
2001,Nebraska,4950000
2001,New Jersey,103000
2001,New York,160000
2001,North Carolina,1380000
2001,North Dakota,2150000
2001,Ohio,4600000
2001,Oklahoma,415000
2001,Pennsylvania,400000
2001,South Carolina,440000
2001,South Dakota,4500000
2001,Tennessee,1070000
2001,Texas,260000
2001,Virginia,500000
2001,West Virginia,17000
2001,Wisconsin,1600000
2000,Alabama,190000
2000,Arkansas,3350000
2000,Delaware,215000
2000,Florida,20000
2000,Georgia,170000
2000,Illinois,10500000
2000,Indiana,5500000
2000,Iowa,10700000
2000,Kansas,2950000
2000,Kentucky,1180000
2000,Louisiana,930000
2000,Maryland,520000
2000,Michigan,2050000
2000,Minnesota,7300000
2000,Mississippi,1700000
2000,Missouri,5150000
2000,Nebraska,4650000
2000,New Jersey,100000
2000,New York,135000
2000,North Carolina,1400000
2000,North Dakota,1900000
2000,Ohio,4450000
2000,Oklahoma,440000
2000,Pennsylvania,390000
2000,South Carolina,450000
2000,South Dakota,4400000
2000,Tennessee,1180000
2000,Texas,290000
2000,Virginia,490000
2000,West Virginia,16000
2000,Wisconsin,1550000
