Year,State,Value
2017,ARIZONA,65000
2017,ARKANSAS,620000
2017,CALIFORNIA,430000
2017,COLORADO,1460000
2017,CONNECTICUT,24000
2017,DELAWARE,180000
2017,FLORIDA,75000
2017,GEORGIA,290000
2017,IDAHO,340000
2017,ILLINOIS,11200000
2017,INDIANA,5350000
2017,IOWA,13300000
2017,KANSAS,5500000
2017,KENTUCKY,1320000
2017,LOUISIANA,500000
2017,MAINE,31000
2017,MARYLAND,480000
2017,MASSACHUSETTS,15000
2017,MICHIGAN,2250000
2017,MINNESOTA,8050000
2017,MISSISSIPPI,520000
2017,MISSOURI,3400000
2017,MONTANA,115000
2017,NEBRASKA,9550000
2017,NEVADA,12000
2017,NEW HAMPSHIRE,14000
2017,NEW JERSEY,77000
2017,NEW MEXICO,125000
2017,NEW YORK,1000000
2017,NORTH CAROLINA,890000
2017,NORTH DAKOTA,3420000
2017,OHIO,3400000
2017,OKLAHOMA,350000
2017,OREGON,85000
2017,OTHER STATES,0
2017,PENNSYLVANIA,1350000
2017,RHODE ISLAND,2000
2017,SOUTH CAROLINA,350000
2017,SOUTH DAKOTA,5700000
2017,TENNESSEE,750000
2017,TEXAS,2450000
2017,UTAH,80000
2017,VERMONT,82000
2017,VIRGINIA,500000
2017,WASHINGTON,170000
2017,WEST VIRGINIA,50000
2017,WISCONSIN,3900000
2017,WYOMING,95000
2016,ALABAMA,330000
2016,ARIZONA,95000
2016,ARKANSAS,760000
2016,CALIFORNIA,420000
2016,COLORADO,1340000
2016,CONNECTICUT,25000
2016,DELAWARE,170000
2016,FLORIDA,80000
2016,GEORGIA,410000
2016,IDAHO,340000
2016,ILLINOIS,11600000
2016,INDIANA,5600000
2016,IOWA,13900000
2016,KANSAS,5100000
2016,KENTUCKY,1500000
2016,LOUISIANA,620000
2016,MAINE,31000
2016,MARYLAND,460000
2016,MASSACHUSETTS,16000
2016,MICHIGAN,2400000
2016,MINNESOTA,8450000
2016,MISSISSIPPI,750000
2016,MISSOURI,3650000
2016,MONTANA,115000
2016,NEBRASKA,9850000
2016,NEVADA,11000
2016,NEW HAMPSHIRE,15000
2016,NEW JERSEY,80000
2016,NEW MEXICO,120000
2016,NEW YORK,1100000
2016,NORTH CAROLINA,1000000
2016,NORTH DAKOTA,3450000
2016,OHIO,3550000
2016,OKLAHOMA,400000
2016,OREGON,80000
2016,OTHER STATES,0
2016,PENNSYLVANIA,1400000
2016,RHODE ISLAND,2000
2016,SOUTH CAROLINA,375000
2016,SOUTH DAKOTA,5600000
2016,TENNESSEE,880000
2016,TEXAS,2900000
2016,UTAH,80000
2016,VERMONT,90000
2016,VIRGINIA,490000
2016,WASHINGTON,170000
2016,WEST VIRGINIA,49000
2016,WISCONSIN,4050000
2016,WYOMING,100000
2015,ALABAMA,260000
2015,ARIZONA,75000
2015,ARKANSAS,460000
2015,CALIFORNIA,440000
2015,COLORADO,1100000
2015,CONNECTICUT,26000
2015,DELAWARE,170000
2015,FLORIDA,80000
2015,GEORGIA,330000
2015,IDAHO,280000
2015,ILLINOIS,11700000
2015,INDIANA,5650000
2015,IOWA,13500000
2015,KANSAS,4150000
2015,KENTUCKY,1400000
2015,LOUISIANA,400000
2015,MAINE,31000
2015,MARYLAND,440000
2015,MASSACHUSETTS,16000
2015,MICHIGAN,2350000
2015,MINNESOTA,8100000
2015,MISSISSIPPI,510000
2015,MISSOURI,3250000
2015,MONTANA,105000
2015,NEBRASKA,9400000
2015,NEVADA,2000
2015,NEW HAMPSHIRE,15000
2015,NEW JERSEY,80000
2015,NEW MEXICO,125000
2015,NEW YORK,1080000
2015,NORTH CAROLINA,790000
2015,NORTH DAKOTA,2750000
2015,OHIO,3550000
2015,OKLAHOMA,310000
2015,OREGON,65000
2015,OTHER STATES,0
2015,PENNSYLVANIA,1340000
2015,RHODE ISLAND,2000
2015,SOUTH CAROLINA,295000
2015,SOUTH DAKOTA,5400000
2015,TENNESSEE,780000
2015,TEXAS,2300000
2015,UTAH,65000
2015,VERMONT,92000
2015,VIRGINIA,450000
2015,WASHINGTON,170000
2015,WEST VIRGINIA,50000
2015,WISCONSIN,4000000
2015,WYOMING,85000
2014,ALABAMA,300000
2014,ARIZONA,75000
2014,ARKANSAS,540000
2014,CALIFORNIA,520000
2014,COLORADO,1150000
2014,CONNECTICUT,26000
2014,DELAWARE,175000
2014,FLORIDA,75000
2014,GEORGIA,350000
2014,IDAHO,320000
2014,ILLINOIS,11900000
2014,INDIANA,5900000
2014,IOWA,13700000
2014,KANSAS,4050000
2014,KENTUCKY,1520000
2014,LOUISIANA,400000
2014,MAINE,31000
2014,MARYLAND,500000
2014,MASSACHUSETTS,16000
2014,MICHIGAN,2550000
2014,MINNESOTA,8200000
2014,MISSISSIPPI,510000
2014,MISSOURI,3500000
2014,MONTANA,130000
2014,NEBRASKA,9300000
2014,NEVADA,4000
2014,NEW HAMPSHIRE,15000
2014,NEW JERSEY,85000
2014,NEW MEXICO,125000
2014,NEW YORK,1140000
2014,NORTH CAROLINA,840000
2014,NORTH DAKOTA,2800000
2014,OHIO,3700000
2014,OKLAHOMA,320000
2014,OREGON,80000
2014,PENNSYLVANIA,1460000
2014,RHODE ISLAND,2000
2014,SOUTH CAROLINA,295000
2014,SOUTH DAKOTA,5800000
2014,TENNESSEE,920000
2014,TEXAS,2250000
2014,UTAH,75000
2014,VERMONT,92000
2014,VIRGINIA,500000
2014,WASHINGTON,215000
2014,WEST VIRGINIA,51000
2014,WISCONSIN,4000000
2014,WYOMING,90000
2013,ALABAMA,320000
2013,ARIZONA,85000
2013,ARKANSAS,880000
2013,CALIFORNIA,600000
2013,COLORADO,1220000
2013,CONNECTICUT,27000
2013,DELAWARE,180000
2013,FLORIDA,115000
2013,GEORGIA,510000
2013,IDAHO,350000
2013,ILLINOIS,12000000
2013,INDIANA,6000000
2013,IOWA,13600000
2013,KANSAS,4300000
2013,KENTUCKY,1530000
2013,LOUISIANA,680000
2013,MAINE,31000
2013,MARYLAND,480000
2013,MASSACHUSETTS,16000
2013,MICHIGAN,2600000
2013,MINNESOTA,8600000
2013,MISSISSIPPI,860000
2013,MISSOURI,3350000
2013,MONTANA,120000
2013,NEBRASKA,9950000
2013,NEVADA,7000
2013,NEW HAMPSHIRE,14000
2013,NEW JERSEY,90000
2013,NEW MEXICO,120000
2013,NEW YORK,1200000
2013,NORTH CAROLINA,930000
2013,NORTH DAKOTA,3850000
2013,OHIO,3900000
2013,OKLAHOMA,370000
2013,OREGON,80000
2013,PENNSYLVANIA,1480000
2013,RHODE ISLAND,2000
2013,SOUTH CAROLINA,350000
2013,SOUTH DAKOTA,6200000
2013,TENNESSEE,890000
2013,TEXAS,2350000
2013,UTAH,83000
2013,VERMONT,92000
2013,VIRGINIA,510000
2013,WASHINGTON,190000
2013,WEST VIRGINIA,53000
2013,WISCONSIN,4100000
2013,WYOMING,100000
2012,ALABAMA,310000
2012,ARIZONA,70000
2012,ARKANSAS,710000
2012,CALIFORNIA,640000
2012,COLORADO,1420000
2012,CONNECTICUT,27000
2012,DELAWARE,185000
2012,FLORIDA,75000
2012,GEORGIA,345000
2012,IDAHO,360000
2012,ILLINOIS,12800000
2012,INDIANA,6250000
2012,IOWA,14200000
2012,KANSAS,4700000
2012,KENTUCKY,1650000
2012,LOUISIANA,540000
2012,MAINE,30000
2012,MARYLAND,495000
2012,MASSACHUSETTS,16000
2012,MICHIGAN,2700000
2012,MINNESOTA,8750000
2012,MISSISSIPPI,820000
2012,MISSOURI,3600000
2012,MONTANA,105000
2012,NEBRASKA,10000000
2012,NEVADA,8000
2012,NEW HAMPSHIRE,14000
2012,NEW JERSEY,95000
2012,NEW MEXICO,125000
2012,NEW YORK,1170000
2012,NORTH CAROLINA,870000
2012,NORTH DAKOTA,3640000
2012,OHIO,3900000
2012,OKLAHOMA,360000
2012,OREGON,85000
2012,PENNSYLVANIA,1460000
2012,RHODE ISLAND,2000
2012,SOUTH CAROLINA,330000
2012,SOUTH DAKOTA,6150000
2012,TENNESSEE,1040000
2012,TEXAS,1850000
2012,UTAH,92000
2012,VERMONT,91000
2012,VIRGINIA,510000
2012,WASHINGTON,195000
2012,WEST VIRGINIA,51000
2012,WISCONSIN,4350000
2012,WYOMING,105000
2011,ALABAMA,270000
2011,ARIZONA,60000
2011,ARKANSAS,560000
2011,CALIFORNIA,630000
2011,COLORADO,1500000
2011,CONNECTICUT,27000
2011,DELAWARE,190000
2011,FLORIDA,70000
2011,GEORGIA,345000
2011,IDAHO,350000
2011,ILLINOIS,12600000
2011,INDIANA,5900000
2011,IOWA,14100000
2011,KANSAS,4900000
2011,KENTUCKY,1380000
2011,LOUISIANA,580000
2011,MAINE,29000
2011,MARYLAND,500000
2011,MASSACHUSETTS,17000
2011,MICHIGAN,2500000
2011,MINNESOTA,8100000
2011,MISSISSIPPI,810000
2011,MISSOURI,3300000
2011,MONTANA,77000
2011,NEBRASKA,9850000
2011,NEVADA,8000
2011,NEW HAMPSHIRE,15000
2011,NEW JERSEY,90000
2011,NEW MEXICO,130000
2011,NEW YORK,1100000
2011,NORTH CAROLINA,870000
2011,NORTH DAKOTA,2230000
2011,OHIO,3400000
2011,OKLAHOMA,380000
2011,OREGON,83000
2011,PENNSYLVANIA,1420000
2011,RHODE ISLAND,2000
2011,SOUTH CAROLINA,360000
2011,SOUTH DAKOTA,5200000
2011,TENNESSEE,790000
2011,TEXAS,2050000
2011,UTAH,85000
2011,VERMONT,90000
2011,VIRGINIA,490000
2011,WASHINGTON,195000
2011,WEST VIRGINIA,48000
2011,WISCONSIN,4150000
2011,WYOMING,105000
2010,ALABAMA,270000
2010,ARIZONA,45000
2010,ARKANSAS,390000
2010,CALIFORNIA,610000
2010,COLORADO,1330000
2010,CONNECTICUT,26000
2010,DELAWARE,180000
2010,FLORIDA,60000
2010,GEORGIA,295000
2010,IDAHO,320000
2010,ILLINOIS,12600000
2010,INDIANA,5900000
2010,IOWA,13400000
2010,KANSAS,4850000
2010,KENTUCKY,1340000
2010,LOUISIANA,510000
2010,MAINE,28000
2010,MARYLAND,500000
2010,MASSACHUSETTS,17000
2010,MICHIGAN,2400000
2010,MINNESOTA,7700000
2010,MISSISSIPPI,750000
2010,MISSOURI,3150000
2010,MONTANA,80000
2010,NEBRASKA,9150000
2010,NEVADA,4000
2010,NEW HAMPSHIRE,15000
2010,NEW JERSEY,80000
2010,NEW MEXICO,140000
2010,NEW YORK,1050000
2010,NORTH CAROLINA,910000
2010,NORTH DAKOTA,2050000
2010,OHIO,3450000
2010,OKLAHOMA,370000
2010,OREGON,70000
2010,PENNSYLVANIA,1350000
2010,RHODE ISLAND,2000
2010,SOUTH CAROLINA,350000
2010,SOUTH DAKOTA,4550000
2010,TENNESSEE,710000
2010,TEXAS,2300000
2010,UTAH,70000
2010,VERMONT,92000
2010,VIRGINIA,490000
2010,WASHINGTON,200000
2010,WEST VIRGINIA,48000
2010,WISCONSIN,3900000
2010,WYOMING,90000
2009,ALABAMA,280000
2009,ARIZONA,50000
2009,ARKANSAS,430000
2009,CALIFORNIA,550000
2009,COLORADO,1100000
2009,CONNECTICUT,26000
2009,DELAWARE,170000
2009,FLORIDA,70000
2009,GEORGIA,420000
2009,IDAHO,300000
2009,ILLINOIS,12000000
2009,INDIANA,5600000
2009,IOWA,13600000
2009,KANSAS,4100000
2009,KENTUCKY,1220000
2009,LOUISIANA,630000
2009,MAINE,28000
2009,MARYLAND,470000
2009,MASSACHUSETTS,17000
2009,MICHIGAN,2350000
2009,MINNESOTA,7600000
2009,MISSISSIPPI,730000
2009,MISSOURI,3000000
2009,MONTANA,72000
2009,NEBRASKA,9150000
2009,NEVADA,4000
2009,NEW HAMPSHIRE,15000
2009,NEW JERSEY,80000
2009,NEW MEXICO,130000
2009,NEW YORK,1070000
2009,NORTH CAROLINA,870000
2009,NORTH DAKOTA,1950000
2009,OHIO,3350000
2009,OKLAHOMA,390000
2009,OREGON,60000
2009,PENNSYLVANIA,1350000
2009,RHODE ISLAND,2000
2009,SOUTH CAROLINA,335000
2009,SOUTH DAKOTA,5000000
2009,TENNESSEE,670000
2009,TEXAS,2350000
2009,UTAH,65000
2009,VERMONT,91000
2009,VIRGINIA,480000
2009,WASHINGTON,170000
2009,WEST VIRGINIA,47000
2009,WISCONSIN,3850000
2009,WYOMING,90000
2008,ALABAMA,260000
2008,ARIZONA,50000
2008,ARKANSAS,440000
2008,CALIFORNIA,670000
2008,COLORADO,1250000
2008,CONNECTICUT,27000
2008,DELAWARE,160000
2008,FLORIDA,70000
2008,GEORGIA,370000
2008,IDAHO,300000
2008,ILLINOIS,12100000
2008,INDIANA,5700000
2008,IOWA,13300000
2008,KANSAS,3850000
2008,KENTUCKY,1210000
2008,LOUISIANA,520000
2008,MAINE,29000
2008,MARYLAND,460000
2008,MASSACHUSETTS,19000
2008,MICHIGAN,2400000
2008,MINNESOTA,7700000
2008,MISSISSIPPI,720000
2008,MISSOURI,2800000
2008,MONTANA,78000
2008,NEBRASKA,8800000
2008,NEVADA,5000
2008,NEW HAMPSHIRE,15000
2008,NEW JERSEY,85000
2008,NEW MEXICO,140000
2008,NEW YORK,1090000
2008,NORTH CAROLINA,900000
2008,NORTH DAKOTA,2550000
2008,OHIO,3300000
2008,OKLAHOMA,370000
2008,OREGON,60000
2008,PENNSYLVANIA,1350000
2008,RHODE ISLAND,2000
2008,SOUTH CAROLINA,355000
2008,SOUTH DAKOTA,4750000
2008,TENNESSEE,690000
2008,TEXAS,2300000
2008,UTAH,70000
2008,VERMONT,94000
2008,VIRGINIA,470000
2008,WASHINGTON,165000
2008,WEST VIRGINIA,43000
2008,WISCONSIN,3800000
2008,WYOMING,95000
2007,ALABAMA,340000
2007,ARIZONA,55000
2007,ARKANSAS,610000
2007,CALIFORNIA,650000
2007,COLORADO,1200000
2007,CONNECTICUT,26000
2007,DELAWARE,195000
2007,FLORIDA,70000
2007,GEORGIA,510000
2007,IDAHO,320000
2007,ILLINOIS,13200000
2007,INDIANA,6500000
2007,IOWA,14200000
2007,KANSAS,3900000
2007,KENTUCKY,1440000
2007,LOUISIANA,740000
2007,MAINE,28000
2007,MARYLAND,540000
2007,MASSACHUSETTS,18000
2007,MICHIGAN,2650000
2007,MINNESOTA,8400000
2007,MISSISSIPPI,930000
2007,MISSOURI,3450000
2007,MONTANA,84000
2007,NEBRASKA,9400000
2007,NEVADA,5000
2007,NEW HAMPSHIRE,14000
2007,NEW JERSEY,95000
2007,NEW MEXICO,135000
2007,NEW YORK,1060000
2007,NORTH CAROLINA,1090000
2007,NORTH DAKOTA,2560000
2007,OHIO,3850000
2007,OKLAHOMA,320000
2007,OREGON,60000
2007,PENNSYLVANIA,1430000
2007,RHODE ISLAND,2000
2007,SOUTH CAROLINA,400000
2007,SOUTH DAKOTA,4950000
2007,TENNESSEE,860000
2007,TEXAS,2150000
2007,UTAH,70000
2007,VERMONT,92000
2007,VIRGINIA,540000
2007,WASHINGTON,195000
2007,WEST VIRGINIA,48000
2007,WISCONSIN,4050000
2007,WYOMING,95000
2006,ALABAMA,200000
2006,ARIZONA,50000
2006,ARKANSAS,190000
2006,CALIFORNIA,520000
2006,COLORADO,1000000
2006,CONNECTICUT,27000
2006,DELAWARE,170000
2006,FLORIDA,60000
2006,GEORGIA,280000
2006,IDAHO,270000
2006,ILLINOIS,11300000
2006,INDIANA,5500000
2006,IOWA,12600000
2006,KANSAS,3350000
2006,KENTUCKY,1120000
2006,LOUISIANA,300000
2006,MAINE,26000
2006,MARYLAND,490000
2006,MASSACHUSETTS,18000
2006,MICHIGAN,2200000
2006,MINNESOTA,7300000
2006,MISSISSIPPI,340000
2006,MISSOURI,2700000
2006,MONTANA,65000
2006,NEBRASKA,8100000
2006,NEVADA,4000
2006,NEW HAMPSHIRE,14000
2006,NEW JERSEY,80000
2006,NEW MEXICO,130000
2006,NEW YORK,950000
2006,NORTH CAROLINA,790000
2006,NORTH DAKOTA,1690000
2006,OHIO,3150000
2006,OKLAHOMA,270000
2006,OREGON,51000
2006,PENNSYLVANIA,1350000
2006,RHODE ISLAND,2000
2006,SOUTH CAROLINA,310000
2006,SOUTH DAKOTA,4500000
2006,TENNESSEE,550000
2006,TEXAS,1760000
2006,UTAH,65000
2006,VERMONT,85000
2006,VIRGINIA,480000
2006,WASHINGTON,140000
2006,WEST VIRGINIA,45000
2006,WISCONSIN,3650000
2006,WYOMING,85000
2005,ALABAMA,220000
2005,ARIZONA,50000
2005,ARKANSAS,240000
2005,CALIFORNIA,560000
2005,COLORADO,1100000
2005,CONNECTICUT,28000
2005,DELAWARE,160000
2005,FLORIDA,65000
2005,GEORGIA,270000
2005,IDAHO,235000
2005,ILLINOIS,12100000
2005,INDIANA,5900000
2005,IOWA,12800000
2005,KANSAS,3650000
2005,KENTUCKY,1250000
2005,LOUISIANA,340000
2005,MAINE,26000
2005,MARYLAND,470000
2005,MASSACHUSETTS,20000
2005,MICHIGAN,2250000
2005,MINNESOTA,7300000
2005,MISSISSIPPI,380000
2005,MISSOURI,3100000
2005,MONTANA,65000
2005,NEBRASKA,8500000
2005,NEVADA,5000
2005,NEW HAMPSHIRE,15000
2005,NEW JERSEY,80000
2005,NEW MEXICO,140000
2005,NEW YORK,990000
2005,NORTH CAROLINA,750000
2005,NORTH DAKOTA,1410000
2005,OHIO,3450000
2005,OKLAHOMA,290000
2005,OREGON,53000
2005,PENNSYLVANIA,1350000
2005,RHODE ISLAND,2000
2005,SOUTH CAROLINA,300000
2005,SOUTH DAKOTA,4450000
2005,TENNESSEE,650000
2005,TEXAS,2050000
2005,UTAH,55000
2005,VERMONT,95000
2005,VIRGINIA,490000
2005,WASHINGTON,150000
2005,WEST VIRGINIA,45000
2005,WISCONSIN,3800000
2005,WYOMING,80000
2004,ALABAMA,220000
2004,ARIZONA,53000
2004,ARKANSAS,320000
2004,CALIFORNIA,540000
2004,COLORADO,1200000
2004,CONNECTICUT,30000
2004,DELAWARE,160000
2004,FLORIDA,70000
2004,GEORGIA,335000
2004,IDAHO,230000
2004,ILLINOIS,11750000
2004,INDIANA,5700000
2004,IOWA,12700000
2004,KANSAS,3100000
2004,KENTUCKY,1210000
2004,LOUISIANA,420000
2004,MAINE,28000
2004,MARYLAND,490000
2004,MASSACHUSETTS,20000
2004,MICHIGAN,2200000
2004,MINNESOTA,7500000
2004,MISSISSIPPI,460000
2004,MISSOURI,2950000
2004,MONTANA,70000
2004,NEBRASKA,8250000
2004,NEVADA,4000
2004,NEW HAMPSHIRE,15000
2004,NEW JERSEY,86000
2004,NEW MEXICO,125000
2004,NEW YORK,980000
2004,NORTH CAROLINA,820000
2004,NORTH DAKOTA,1800000
2004,OHIO,3350000
2004,OKLAHOMA,250000
2004,OREGON,58000
2004,PENNSYLVANIA,1400000
2004,RHODE ISLAND,2000
2004,SOUTH CAROLINA,315000
2004,SOUTH DAKOTA,4650000
2004,TENNESSEE,680000
2004,TEXAS,1830000
2004,UTAH,55000
2004,VERMONT,95000
2004,VIRGINIA,500000
2004,WASHINGTON,170000
2004,WEST VIRGINIA,48000
2004,WISCONSIN,3600000
2004,WYOMING,90000
2003,ALABAMA,220000
2003,ARIZONA,47000
2003,ARKANSAS,365000
2003,CALIFORNIA,530000
2003,COLORADO,1080000
2003,CONNECTICUT,30000
2003,DELAWARE,170000
2003,FLORIDA,75000
2003,GEORGIA,340000
2003,IDAHO,190000
2003,ILLINOIS,11200000
2003,INDIANA,5600000
