Year,State,Value
2022,ILLINOIS,2268400000
2022,INDIANA,974700000
2022,IOWA,2470000000
2022,KANSAS,510600000
2022,KENTUCKY,207480000
2022,LOUISIANA,73950000
2022,MARYLAND,59400000
2022,MICHIGAN,325920000
2022,MINNESOTA,1460550000
2022,MISSISSIPPI,93225000
2022,MISSOURI,500710000
2022,MONTANA,7728000
2022,NEBRASKA,1455300000
2022,NEW JERSEY,6612000
2022,NEW MEXICO,5364000
2022,NEW YORK,80230000
2022,NORTH CAROLINA,97650000
2022,NORTH DAKOTA,344500000
2022,OHIO,594660000
2022,OKLAHOMA,24400000
2022,OREGON,10665000
2022,OTHER STATES,0
2022,PENNSYLVANIA,90300000
2022,SOUTH CAROLINA,36600000
2022,SOUTH DAKOTA,661320000
2022,TENNESSEE,102050000
2022,TEXAS,152950000
2022,UTAH,2310000
2022,VIRGINIA,54275000
2022,WASHINGTON,17600000
2022,WEST VIRGINIA,5040000
2022,WISCONSIN,538200000
2022,WYOMING,8568000
2022,ALABAMA,38860000
2022,ARKANSAS,122820000
2022,CALIFORNIA,4400000
2022,COLORADO,142780000
2022,DELAWARE,27864000
2022,GEORGIA,64740000
2022,IDAHO,25200000
2022,ILLINOIS,2121350000
2022,INDIANA,935550000
2022,IOWA,2511250000
2022,KANSAS,621150000
2022,KENTUCKY,204330000
2022,LOUISIANA,84875000
2022,MARYLAND,70520000
2022,MICHIGAN,321300000
2022,MINNESOTA,1486100000
2022,MISSISSIPPI,105020000
2022,MISSOURI,524790000
2022,NEBRASKA,1701400000
2022,NEW YORK,88500000
2022,NORTH CAROLINA,90720000
2022,NORTH DAKOTA,398750000
2022,OHIO,602300000
2022,OKLAHOMA,42900000
2022,OTHER STATES,59955000
2022,PENNSYLVANIA,139830000
2022,SOUTH CAROLINA,38400000
2022,SOUTH DAKOTA,793800000
2022,TENNESSEE,119600000
2022,TEXAS,228000000
2022,VIRGINIA,62400000
2022,WASHINGTON,24225000
2022,WISCONSIN,555000000
2022,ALABAMA,35960000
2022,ARKANSAS,121440000
2022,CALIFORNIA,4000000
2022,COLORADO,136400000
2022,DELAWARE,26730000
2022,GEORGIA,64680000
2022,IDAHO,21000000
2022,ILLINOIS,2268250000
2022,INDIANA,964550000
2022,IOWA,2514900000
2022,KANSAS,592250000
2022,KENTUCKY,203490000
2022,LOUISIANA,71775000
2022,MARYLAND,63750000
2022,MICHIGAN,323080000
2022,MINNESOTA,1442050000
2022,MISSISSIPPI,91850000
2022,MISSOURI,492800000
2022,NEBRASKA,1562400000
2022,NEW YORK,80340000
2022,NORTH CAROLINA,87920000
2022,NORTH DAKOTA,386100000
2022,OHIO,580320000
2022,OKLAHOMA,37210000
2022,OTHER STATES,59876000
2022,PENNSYLVANIA,120700000
2022,SOUTH CAROLINA,36900000
2022,SOUTH DAKOTA,656250000
2022,TENNESSEE,104650000
2022,TEXAS,167320000
2022,VIRGINIA,56580000
2022,WASHINGTON,17500000
2022,WISCONSIN,536900000
2022,ALABAMA,37410000
2022,ARKANSAS,121440000
2022,CALIFORNIA,4000000
2022,COLORADO,137500000
2022,DELAWARE,27540000
2022,GEORGIA,65835000
2022,IDAHO,21000000
2022,ILLINOIS,2215500000
2022,INDIANA,944350000
2022,IOWA,2490000000
2022,KANSAS,592250000
2022,KENTUCKY,198170000
2022,LOUISIANA,71775000
2022,MARYLAND,65250000
2022,MICHIGAN,327020000
2022,MINNESOTA,1434500000
2022,MISSISSIPPI,91850000
2022,MISSOURI,483200000
2022,NEBRASKA,1599600000
2022,NEW YORK,79310000
2022,NORTH CAROLINA,91060000
2022,NORTH DAKOTA,380700000
2022,OHIO,583440000
2022,OKLAHOMA,38125000
2022,OTHER STATES,59876000
2022,PENNSYLVANIA,125800000
2022,SOUTH CAROLINA,37500000
2022,SOUTH DAKOTA,682500000
2022,TENNESSEE,101430000
2022,TEXAS,178000000
2022,VIRGINIA,55545000
2022,WASHINGTON,16800000
2022,WISCONSIN,536900000
2022,ALABAMA,35380000
2022,ARKANSAS,121440000
2022,CALIFORNIA,4000000
2022,COLORADO,135300000
2022,DELAWARE,26730000
2022,GEORGIA,65835000
2022,IDAHO,21000000
2022,ILLINOIS,2152200000
2022,INDIANA,939300000
2022,IOWA,2490000000
2022,KANSAS,628300000
2022,KENTUCKY,199500000
2022,LOUISIANA,71775000
2022,MARYLAND,64500000
2022,MICHIGAN,330960000
2022,MINNESOTA,1434500000
2022,MISSISSIPPI,94600000
2022,MISSOURI,476800000
2022,NEBRASKA,1636800000
2022,NEW YORK,78280000
2022,NORTH CAROLINA,89490000
2022,NORTH DAKOTA,380700000
2022,OHIO,580320000
2022,OKLAHOMA,36600000
2022,OTHER STATES,60958000
2022,PENNSYLVANIA,127500000
2022,SOUTH CAROLINA,37800000
2022,SOUTH DAKOTA,724500000
2022,TENNESSEE,102235000
2022,TEXAS,185120000
2022,VIRGINIA,55890000
2022,WASHINGTON,15750000
2022,WISCONSIN,539850000
2021,ALABAMA,52160000
2021,ARIZONA,3258000
2021,ARKANSAS,152720000
2021,CALIFORNIA,9400000
2021,COLORADO,147060000
2021,DELAWARE,30728000
2021,FLORIDA,11616000
2021,GEORGIA,79170000
2021,IDAHO,24150000
2021,ILLINOIS,2191700000
2021,INDIANA,1027650000
2021,IOWA,2539800000
2021,KANSAS,750600000
2021,KENTUCKY,272640000
2021,LOUISIANA,103395000
2021,MARYLAND,72625000
2021,MICHIGAN,346260000
2021,MINNESOTA,1378830000
2021,MISSISSIPPI,126700000
2021,MISSOURI,545370000
2021,MONTANA,6000000
2021,NEBRASKA,1854640000
2021,NEW JERSEY,11247000
2021,NEW MEXICO,7176000
2021,NEW YORK,96025000
2021,NORTH CAROLINA,134845000
2021,NORTH DAKOTA,381150000
2021,OHIO,644620000
2021,OKLAHOMA,44250000
2021,OREGON,13200000
2021,OTHER STATES,0
2021,PENNSYLVANIA,143650000
2021,SOUTH CAROLINA,51430000
2021,SOUTH DAKOTA,734320000
2021,TENNESSEE,158100000
2021,TEXAS,236800000
2021,UTAH,3043000
2021,VIRGINIA,55200000
2021,WASHINGTON,21080000
2021,WEST VIRGINIA,4752000
2021,WISCONSIN,540000000
2021,WYOMING,10428000
2021,ALABAMA,56100000
2021,ARKANSAS,129940000
2021,CALIFORNIA,20000000
2021,COLORADO,145600000
2021,DELAWARE,27200000
2021,GEORGIA,71400000
2021,IDAHO,22880000
2021,ILLINOIS,2354000000
2021,INDIANA,1018500000
2021,IOWA,2441450000
2021,KANSAS,745200000
2021,KENTUCKY,265350000
2021,LOUISIANA,101205000
2021,MARYLAND,63960000
2021,MICHIGAN,319410000
2021,MINNESOTA,1328000000
2021,MISSISSIPPI,111020000
2021,MISSOURI,530100000
2021,NEBRASKA,1748400000
2021,NEW YORK,83000000
2021,NORTH CAROLINA,128310000
2021,NORTH DAKOTA,355100000
2021,OHIO,652340000
2021,OKLAHOMA,43500000
2021,OTHER STATES,71838000
2021,PENNSYLVANIA,147600000
2021,SOUTH CAROLINA,53600000
2021,SOUTH DAKOTA,738150000
2021,TENNESSEE,169540000
2021,TEXAS,246500000
2021,VIRGINIA,60000000
2021,WASHINGTON,16875000
2021,WISCONSIN,484300000
2021,ALABAMA,55080000
2021,ARKANSAS,151890000
2021,CALIFORNIA,18525000
2021,COLORADO,150960000
2021,DELAWARE,29750000
2021,GEORGIA,79200000
2021,IDAHO,22470000
2021,ILLINOIS,2235600000
2021,INDIANA,992250000
2021,IOWA,2502450000
2021,KANSAS,736700000
2021,KENTUCKY,274050000
2021,LOUISIANA,102265000
2021,MARYLAND,67080000
2021,MICHIGAN,344750000
2021,MINNESOTA,1450800000
2021,MISSISSIPPI,129500000
2021,MISSOURI,540800000
2021,NEBRASKA,1833600000
2021,NEW YORK,85000000
2021,NORTH CAROLINA,132860000
2021,NORTH DAKOTA,412560000
2021,OHIO,635440000
2021,OKLAHOMA,46500000
2021,OTHER STATES,71707000
2021,PENNSYLVANIA,147030000
2021,SOUTH CAROLINA,52260000
2021,SOUTH DAKOTA,774050000
2021,TENNESSEE,165870000
2021,TEXAS,238000000
2021,VIRGINIA,60450000
2021,WASHINGTON,16875000
2021,WISCONSIN,505680000
2021,ALABAMA,55080000
2021,ARKANSAS,152720000
2021,CALIFORNIA,18525000
2021,COLORADO,148740000
2021,DELAWARE,28900000
2021,GEORGIA,77440000
2021,IDAHO,22470000
2021,ILLINOIS,2268000000
2021,INDIANA,1018500000
2021,IOWA,2502450000
2021,KANSAS,742000000
2021,KENTUCKY,268250000
2021,LOUISIANA,102265000
2021,MARYLAND,64740000
2021,MICHIGAN,336870000
2021,MINNESOTA,1388400000
2021,MISSISSIPPI,130200000
2021,MISSOURI,554320000
2021,NEBRASKA,1824000000
2021,NEW YORK,83500000
2021,NORTH CAROLINA,132860000
2021,NORTH DAKOTA,408740000
2021,OHIO,635440000
2021,OKLAHOMA,45000000
2021,OTHER STATES,71707000
2021,PENNSYLVANIA,147030000
2021,SOUTH CAROLINA,53040000
2021,SOUTH DAKOTA,751450000
2021,TENNESSEE,164900000
2021,TEXAS,238000000
2021,VIRGINIA,60450000
2021,WASHINGTON,16875000
2021,WISCONSIN,505680000
2021,ALABAMA,56440000
2021,ARKANSAS,151060000
2021,CALIFORNIA,18525000
2021,COLORADO,146520000
2021,DELAWARE,27710000
2021,GEORGIA,75680000
2021,IDAHO,21945000
2021,ILLINOIS,2311200000
2021,INDIANA,1034250000
2021,IOWA,2465100000
2021,KANSAS,731400000
2021,KENTUCKY,268250000
2021,LOUISIANA,101135000
2021,MARYLAND,63180000
2021,MICHIGAN,342780000
2021,MINNESOTA,1357200000
2021,MISSISSIPPI,130900000
2021,MISSOURI,571220000
2021,NEBRASKA,1804800000
2021,NEW YORK,83500000
2021,NORTH CAROLINA,129220000
2021,NORTH DAKOTA,412560000
2021,OHIO,642200000
2021,OKLAHOMA,45000000
2021,OTHER STATES,70887000
2021,PENNSYLVANIA,145290000
2021,SOUTH CAROLINA,52260000
2021,SOUTH DAKOTA,751450000
2021,TENNESSEE,166840000
2021,TEXAS,238000000
2021,VIRGINIA,58110000
2021,WASHINGTON,16125000
2021,WISCONSIN,505680000
2020,ALABAMA,48980000
2020,ARIZONA,5858000
2020,ARKANSAS,111320000
2020,CALIFORNIA,11220000
2020,COLORADO,122960000
2020,DELAWARE,28160000
2020,FLORIDA,8418000
2020,GEORGIA,70200000
2020,IDAHO,25870000
2020,ILLINOIS,2120100000
2020,INDIANA,981750000
2020,IOWA,2283300000
2020,KANSAS,766480000
2020,KENTUCKY,250240000
2020,LOUISIANA,87785000
2020,MARYLAND,65100000
2020,MICHIGAN,302940000
2020,MINNESOTA,1434410000
2020,MISSISSIPPI,88200000
2020,MISSOURI,557600000
2020,MONTANA,6649000
2020,NEBRASKA,1771200000
2020,NEW JERSEY,11388000
2020,NEW MEXICO,7215000
2020,NEW YORK,86350000
2020,NORTH CAROLINA,106220000
2020,NORTH DAKOTA,247420000
2020,OHIO,564300000
2020,OKLAHOMA,43200000
2020,OREGON,15665000
2020,OTHER STATES,0
2020,PENNSYLVANIA,124890000
2020,SOUTH CAROLINA,48840000
2020,SOUTH DAKOTA,720900000
2020,TENNESSEE,138550000
2020,TEXAS,231680000
2020,UTAH,4321000
2020,VIRGINIA,49410000
2020,WASHINGTON,19380000
2020,WEST VIRGINIA,4752000
2020,WISCONSIN,506890000
2020,WYOMING,6588000
2020,ALABAMA,58575000
2020,ARKANSAS,113125000
2020,CALIFORNIA,8200000
2020,COLORADO,152100000
2020,DELAWARE,28900000
2020,GEORGIA,62445000
2020,IDAHO,26390000
2020,ILLINOIS,2214900000
2020,INDIANA,987000000
2020,IOWA,2737100000
2020,KANSAS,822250000
2020,KENTUCKY,258830000
2020,LOUISIANA,101700000
2020,MARYLAND,72800000
2020,MICHIGAN,325920000
2020,MINNESOTA,1507050000
2020,MISSISSIPPI,95400000
2020,MISSOURI,586250000
2020,NEBRASKA,1804950000
2020,NEW YORK,82665000
2020,NORTH CAROLINA,125760000
2020,NORTH DAKOTA,341000000
2020,OHIO,595000000
2020,OKLAHOMA,48100000
2020,OTHER STATES,68992000
2020,PENNSYLVANIA,144000000
2020,SOUTH CAROLINA,48960000
2020,SOUTH DAKOTA,821640000
2020,TENNESSEE,160200000
2020,TEXAS,276000000
2020,VIRGINIA,49500000
2020,WASHINGTON,27600000
2020,WISCONSIN,524900000
2020,ALABAMA,53950000
2020,ARKANSAS,109505000
2020,CALIFORNIA,7750000
2020,COLORADO,141520000
2020,DELAWARE,30770000
2020,GEORGIA,69160000
2020,IDAHO,28700000
2020,ILLINOIS,2184000000
2020,INDIANA,992250000
2020,IOWA,2336800000
2020,KANSAS,759000000
2020,KENTUCKY,246160000
2020,LOUISIANA,90160000
2020,MARYLAND,69615000
2020,MICHIGAN,316800000
2020,MINNESOTA,1525100000
2020,MISSISSIPPI,88690000
2020,MISSOURI,551100000
2020,NEBRASKA,1818550000
2020,NEW YORK,86320000
2020,NORTH CAROLINA,109980000
2020,NORTH DAKOTA,259550000
2020,OHIO,554400000
2020,OKLAHOMA,44160000
2020,OTHER STATES,70345000
2020,PENNSYLVANIA,152000000
2020,SOUTH CAROLINA,50320000
2020,SOUTH DAKOTA,752400000
2020,TENNESSEE,135300000
2020,TEXAS,259930000
2020,VIRGINIA,53710000
2020,WASHINGTON,25200000
2020,WISCONSIN,533600000
2020,ALABAMA,53950000
2020,ARKANSAS,110715000
2020,CALIFORNIA,7750000
2020,COLORADO,145000000
2020,DELAWARE,30770000
2020,GEORGIA,69160000
2020,IDAHO,28700000
2020,ILLINOIS,2240000000
2020,INDIANA,992250000
2020,IOWA,2362200000
2020,KANSAS,787750000
2020,KENTUCKY,246160000
2020,LOUISIANA,90160000
2020,MARYLAND,70525000
2020,MICHIGAN,330660000
2020,MINNESOTA,1525100000
2020,MISSISSIPPI,88690000
2020,MISSOURI,557700000
2020,NEBRASKA,1838210000
2020,NEW YORK,86840000
2020,NORTH CAROLINA,109980000
2020,NORTH DAKOTA,286400000
2020,OHIO,570900000
2020,OKLAHOMA,43200000
2020,OTHER STATES,70345000
2020,PENNSYLVANIA,157000000
2020,SOUTH CAROLINA,50320000
2020,SOUTH DAKOTA,752400000
2020,TENNESSEE,138580000
2020,TEXAS,259930000
2020,VIRGINIA,55760000
2020,WASHINGTON,25200000
2020,WISCONSIN,539400000
2020,ALABAMA,57865000
2020,ARKANSAS,113125000
2020,CALIFORNIA,8000000
2020,COLORADO,152100000
2020,DELAWARE,28900000
2020,GEORGIA,62445000
2020,IDAHO,26650000
2020,ILLINOIS,2172100000
2020,INDIANA,976500000
2020,IOWA,2483000000
2020,KANSAS,782000000
2020,KENTUCKY,258830000
2020,LOUISIANA,101700000
2020,MARYLAND,74165000
2020,MICHIGAN,314280000
2020,MINNESOTA,1530000000
2020,MISSISSIPPI,95400000
2020,MISSOURI,566150000
2020,NEBRASKA,1776600000
2020,NEW YORK,82665000
2020,NORTH CAROLINA,121920000
2020,NORTH DAKOTA,345400000
2020,OHIO,584800000
2020,OKLAHOMA,49950000
2020,OTHER STATES,68992000
2020,PENNSYLVANIA,153000000
2020,SOUTH CAROLINA,48960000
2020,SOUTH DAKOTA,826560000
2020,TENNESSEE,156600000
2020,TEXAS,276000000
2020,VIRGINIA,49500000
2020,WASHINGTON,27600000
2020,WISCONSIN,527800000
2019,ALABAMA,41895000
2019,ARIZONA,8547000
2019,ARKANSAS,128625000
2019,CALIFORNIA,10080000
2019,COLORADO,159900000
2019,DELAWARE,28980000
2019,FLORIDA,8694000
2019,GEORGIA,56000000
2019,IDAHO,30750000
2019,ILLINOIS,1846200000
2019,INDIANA,806130000
2019,IOWA,2564100000
2019,KANSAS,800660000
2019,KENTUCKY,245050000
2019,LOUISIANA,89925000
2019,MARYLAND,74060000
2019,MICHIGAN,236670000
2019,MINNESOTA,1261500000
2019,MISSISSIPPI,107010000
2019,MISSOURI,461900000
2019,MONTANA,5700000
2019,NEBRASKA,1785420000
2019,NEW JERSEY,10540000
2019,NEW MEXICO,6480000
2019,NEW YORK,82160000
2019,NORTH CAROLINA,103230000
2019,NORTH DAKOTA,410030000
2019,OHIO,421480000
2019,OKLAHOMA,45210000
2019,OREGON,11613000
2019,OTHER STATES,0
2019,PENNSYLVANIA,142290000
2019,SOUTH CAROLINA,37100000
2019,SOUTH DAKOTA,557280000
2019,TENNESSEE,161070000
2019,TEXAS,285950000
2019,UTAH,3718000
2019,VIRGINIA,54720000
2019,WASHINGTON,19908000
2019,WEST VIRGINIA,6270000
2019,WISCONSIN,443220000
2019,WYOMING,8241000
2019,ALABAMA,49105000
2019,ARKANSAS,135000000
2019,CALIFORNIA,11620000
2019,COLORADO,183000000
2019,DELAWARE,29700000
2019,GEORGIA,56950000
2019,IDAHO,25200000
2019,ILLINOIS,1891450000
2019,INDIANA,813400000
2019,IOWA,2521200000
2019,KANSAS,810000000
2019,KENTUCKY,271500000
2019,LOUISIANA,99550000
2019,MARYLAND,73100000
2019,MICHIGAN,263500000
2019,MINNESOTA,1280200000
2019,MISSISSIPPI,108240000
2019,MISSOURI,489600000
2019,NEBRASKA,1794900000
2019,NEW YORK,78540000
2019,NORTH CAROLINA,97900000
2019,NORTH DAKOTA,477420000
2019,OHIO,414400000
2019,OKLAHOMA,45675000
2019,OTHER STATES,71431000
2019,PENNSYLVANIA,143040000
2019,SOUTH CAROLINA,37605000
2019,SOUTH DAKOTA,629570000
2019,TENNESSEE,160080000
2019,TEXAS,297250000
2019,VIRGINIA,55125000
2019,WASHINGTON,16800000
2019,WISCONSIN,468600000
2019,ALABAMA,47580000
2019,ARKANSAS,129500000
2019,CALIFORNIA,14400000
2019,COLORADO,176400000
2019,DELAWARE,26640000
2019,GEORGIA,57960000
2019,IDAHO,26250000
2019,ILLINOIS,1834750000
2019,INDIANA,808500000
2019,IOWA,2515200000
2019,KANSAS,798000000
2019,KENTUCKY,256650000
2019,LOUISIANA,90200000
2019,MARYLAND,71720000
2019,MICHIGAN,262740000
2019,MINNESOTA,1242700000
2019,MISSISSIPPI,108750000
2019,MISSOURI,472750000
2019,NEBRASKA,1774500000
2019,NEW YORK,78440000
2019,NORTH CAROLINA,97370000
2019,NORTH DAKOTA,470020000
2019,OHIO,422170000
2019,OKLAHOMA,46150000
2019,OTHER STATES,75720000
2019,PENNSYLVANIA,153600000
2019,SOUTH CAROLINA,36225000
2019,SOUTH DAKOTA,591920000
2019,TENNESSEE,160080000
2019,TEXAS,280850000
2019,VIRGINIA,52500000
2019,WASHINGTON,17850000
2019,WISCONSIN,462920000
2019,ALABAMA,46055000
2019,ARKANSAS,129500000
2019,CALIFORNIA,14850000
2019,COLORADO,181440000
2019,DELAWARE,27000000
2019,GEORGIA,57960000
2019,IDAHO,26250000
2019,ILLINOIS,1834750000
2019,INDIANA,793800000
2019,IOWA,2515200000
2019,KANSAS,816000000
2019,KENTUCKY,258100000
2019,LOUISIANA,91300000
2019,MARYLAND,73480000
2019,MICHIGAN,269700000
2019,MINNESOTA,1264630000
2019,MISSISSIPPI,108750000
2019,MISSOURI,472750000
2019,NEBRASKA,1813500000
2019,NEW YORK,81090000
2019,NORTH CAROLINA,100100000
2019,NORTH DAKOTA,483260000
2019,OHIO,414400000
2019,OKLAHOMA,46150000
2019,OTHER STATES,75720000
2019,PENNSYLVANIA,153600000
2019,SOUTH CAROLINA,37950000
2019,SOUTH DAKOTA,603680000
2019,TENNESSEE,161000000
2019,TEXAS,291100000
2019,VIRGINIA,55500000
2019,WASHINGTON,17850000
2019,WISCONSIN,462920000
2019,ALABAMA,49105000
2019,ARKANSAS,132750000
2019,CALIFORNIA,11270000
2019,COLORADO,180560000
2019,DELAWARE,28800000
2019,GEORGIA,55610000
2019,IDAHO,24000000
2019,ILLINOIS,1881000000
2019,INDIANA,788900000
2019,IOWA,2521200000
2019,KANSAS,816000000
2019,KENTUCKY,265500000
2019,LOUISIANA,91300000
2019,MARYLAND,70950000
2019,MICHIGAN,251600000
2019,MINNESOTA,1265400000
2019,MISSISSIPPI,108240000
2019,MISSOURI,489600000
2019,NEBRASKA,1794900000
2019,NEW YORK,78540000
2019,NORTH CAROLINA,97900000
2019,NORTH DAKOTA,474150000
2019,OHIO,409220000
2019,OKLAHOMA,44100000
2019,OTHER STATES,71036000
2019,PENNSYLVANIA,148800000
2019,SOUTH CAROLINA,40365000
2019,SOUTH DAKOTA,625560000
2019,TENNESSEE,161000000
2019,TEXAS,287000000
2019,VIRGINIA,55875000
2019,WASHINGTON,16000000
2019,WISCONSIN,462920000
2018,ALABAMA,38220000
2018,ARIZONA,4400000
2018,ARKANSAS,116745000
2018,CALIFORNIA,11245000
2018,COLORADO,153510000
2018,DELAWARE,23925000
2018,FLORIDA,9734000
2018,GEORGIA,50160000
2018,IDAHO,26625000
2018,ILLINOIS,2268000000
2018,INDIANA,967680000
2018,IOWA,2499000000
2018,KANSAS,642420000
2018,KENTUCKY,213500000
2018,LOUISIANA,77850000
2018,MARYLAND,55480000
2018,MICHIGAN,282720000
2018,MINNESOTA,1357720000
2018,MISSISSIPPI,85100000
2018,MISSOURI,462000000
2018,MONTANA,5780000
2018,NEBRASKA,1785600000
2018,NEW JERSEY,8460000
2018,NEW MEXICO,6545000
2018,NEW YORK,96195000
2018,NORTH CAROLINA,93790000
2018,NORTH DAKOTA,448290000
2018,OHIO,617100000
2018,OKLAHOMA,36180000
2018,OREGON,7800000
2018,OTHER STATES,0
2018,PENNSYLVANIA,119700000
2018,SOUTH CAROLINA,39370000
2018,SOUTH DAKOTA,777600000
2018,TENNESSEE,112560000
2018,TEXAS,189000000
2018,UTAH,4004000
2018,VIRGINIA,47450000
2018,WASHINGTON,18480000
2018,WEST VIRGINIA,5016000
2018,WISCONSIN,545240000
2018,WYOMING,11480000
2018,ALABAMA,39950000
2018,ARKANSAS,116480000
2018,CALIFORNIA,13650000
2018,COLORADO,178220000
2018,DELAWARE,26040000
2018,GEORGIA,52765000
2018,IDAHO,23750000
2018,ILLINOIS,2245950000
2018,INDIANA,915120000
2018,IOWA,2595700000
2018,KANSAS,657900000
2018,KENTUCKY,211750000
2018,LOUISIANA,73080000
2018,MARYLAND,68880000
2018,MICHIGAN,292300000
2018,MINNESOTA,1413400000
2018,MISSISSIPPI,86950000
2018,MISSOURI,425750000
